horario,tensao_p1(V),tensao_p2(V),corrente(A),radiacao(W/m2)
2022-08-23 21:12:34.842178,1.175020981155108,1.4766155489433128,-25.0,0.0
2022-08-23 21:12:35.149419,1.175326161593042,1.4769970244907302,-25.0,0.0
2022-08-23 21:12:35.456837,1.175020981155108,1.4770733196002137,-25.0,0.0
2022-08-23 21:12:35.763136,1.1750972762645915,1.4779888609140155,-25.0,0.0
2022-08-23 21:12:36.374425,1.174715800717174,1.477759975585565,-25.0,0.0
2022-08-23 21:12:36.681391,1.1754024567025254,1.478065156023499,-25.0,0.0
2022-08-23 21:12:36.988607,1.1746395056076906,1.4771496147096972,-25.0,0.0
2022-08-23 21:12:37.504315,1.1747920958266576,1.4782940413519494,-25.0,0.0
2022-08-23 21:12:37.813751,1.174868390936141,1.4774547951476311,-25.0,0.0
2022-08-23 21:12:39.904405,1.1740291447318227,1.4748607614251927,-25.0,0.0
2022-08-23 21:12:40.434436,1.1739528496223393,1.475700007629511,-25.0,0.0
2022-08-23 21:12:40.743374,1.1741817349507897,1.475547417410544,-25.0,0.0
2022-08-23 21:12:41.264354,1.1741817349507897,1.4762340733958954,-25.0,0.0
2022-08-23 21:12:41.572758,1.1740291447318227,1.476005188067445,-25.0,0.0
2022-08-23 21:12:41.880340,1.1743343251697567,1.4757763027389945,-25.0,0.0
2022-08-23 21:12:42.394418,1.1749446860456245,1.475852597848478,-25.0,0.0
2022-08-23 21:12:42.701792,1.1739528496223393,1.4757763027389945,-25.0,0.0
2022-08-23 21:12:43.008750,1.174563210498207,1.4759288929579615,-25.0,0.0
2022-08-23 21:12:43.524378,1.1743343251697567,1.4754711223010606,-25.0,0.0
2022-08-23 21:12:43.832009,1.1752498664835584,1.4757763027389945,-25.0,0.0
2022-08-23 21:12:44.344804,1.1739528496223393,1.475547417410544,-25.0,0.0
2022-08-23 21:12:44.653311,1.1743343251697567,1.475852597848478,-25.0,0.0
2022-08-23 21:12:44.961265,1.1741054398413062,1.4756237125200276,-25.0,0.0
2022-08-23 21:12:45.504275,1.1749446860456245,1.4762340733958954,-25.0,0.0
2022-08-23 21:12:45.812124,1.1744106202792401,1.4763866636148624,-25.0,0.0
2022-08-23 21:12:46.364315,1.1746395056076906,1.4753185320820936,-25.0,0.0
2022-08-23 21:12:46.671116,1.1749446860456245,1.4743266956588084,-25.0,0.0
2022-08-23 21:12:46.978692,1.1744869153887236,1.4749370565346762,-25.0,0.0
2022-08-23 21:12:47.504305,1.1749446860456245,1.4764629587243459,-25.0,0.0
2022-08-23 21:12:47.811191,1.1744106202792401,1.4766155489433128,-25.0,0.0
2022-08-23 21:12:48.354316,1.174563210498207,1.4756237125200276,-25.0,0.0
2022-08-23 21:12:48.662165,1.1750972762645915,1.477759975585565,-25.0,0.0
2022-08-23 21:12:48.969070,1.175173571374075,1.4767681391622798,-25.0,0.0
2022-08-23 21:12:49.534551,1.175326161593042,1.4778362706950485,-25.0,0.0
2022-08-23 21:12:49.844618,1.175173571374075,1.4774547951476311,-25.0,0.0
2022-08-23 21:12:50.354361,1.1743343251697567,1.4750896467536432,-25.0,0.0
2022-08-23 21:12:50.663366,1.174563210498207,1.4778362706950485,-25.0,0.0
2022-08-23 21:12:50.970771,1.1750972762645915,1.4774547951476311,-25.0,0.0
2022-08-23 21:12:51.494460,1.174715800717174,1.4771496147096972,-25.0,0.0
2022-08-23 21:12:51.802156,1.1752498664835584,1.476005188067445,-25.0,0.0
2022-08-23 21:12:52.334494,1.175020981155108,1.475547417410544,-25.0,0.0
2022-08-23 21:12:52.647428,1.174563210498207,1.474097810330358,-25.0,0.0
2022-08-23 21:12:52.954627,1.1746395056076906,1.476157778286412,-25.0,0.0
2022-08-23 21:12:53.474429,1.174563210498207,1.4767681391622798,-25.0,0.0
2022-08-23 21:12:53.784599,1.1750972762645915,1.4766155489433128,-25.0,0.0
2022-08-23 21:12:54.294356,1.1755550469214924,1.4763866636148624,-25.0,0.0
2022-08-23 21:12:54.603431,1.1749446860456245,1.475394827191577,-25.0,0.0
2022-08-23 21:12:54.913310,1.1750972762645915,1.476310368505379,-25.0,0.0
2022-08-23 21:12:55.434687,1.1747920958266576,1.4769207293812467,-25.0,0.0
2022-08-23 21:12:55.743956,1.1749446860456245,1.4740215152208744,-25.0,0.0
2022-08-23 21:12:56.264429,1.174868390936141,1.4774547951476311,-25.0,0.0
2022-08-23 21:12:56.571620,1.1746395056076906,1.4762340733958954,-25.0,0.0
