horario,umidade_relativa(percent),temperatura_umidade(deg_C),temperatura_pressao(deg_C),pressao(milliBar),compass_norte(deg),gyro_roll(deg),gyro_pitch(deg),gyro_yaw(deg),accelerometer_roll(deg),accelerometer_pith(deg),accelerometer_yaw(deg)
2022-08-23 21:12:36.151383,48.429168701171875,24.683866500854492,0,0,144.8604848991816,357.48734138431723,358.0100785999433,144.92956543244713,353.9315771323637,358.01309348813163,144.98866022914606
2022-08-23 21:12:37.303917,47.838279724121094,24.628814697265625,22.45833396911621,895.6435546875,146.26040047146742,0.02229314214390656,0.014180695013982999,146.30638130495996,3.617654943900505,0.01415076457809126,146.30726922955205
2022-08-23 21:12:39.694473,47.858856201171875,24.665515899658203,22.445833206176758,895.627197265625,147.41829512070302,0.018826520985327576,0.013139561408072153,147.45536938751783,3.6125438279672197,0.01306519138688236,147.4575413876739
2022-08-23 21:12:40.226198,47.80887985229492,24.683866500854492,22.450000762939453,895.64794921875,146.27167028359796,0.018963708403056324,0.013603814168434682,146.3094412297081,3.6121109647285703,0.013589088240563494,146.309878361815
2022-08-23 21:12:41.063223,48.00584411621094,24.70221710205078,26.210416793823242,895.658203125,145.8471603663033,0.019873460919043594,0.01488280877868589,145.88550504830377,3.6144016394214633,0.014837518754794887,145.88685742575942
2022-08-23 21:12:42.197260,47.53253936767578,24.647165298461914,22.450000762939453,895.65576171875,146.02791449249852,0.021433393749657855,0.01388486994942676,146.0653439291502,3.61649210419431,0.0136926082951715,146.07108128805302
2022-08-23 21:12:43.327778,47.92646789550781,24.647165298461914,22.456249237060547,895.630859375,146.15190974669093,0.021552048276166993,0.013375151241111357,146.19009050415133,3.618019078360631,0.013376285159235285,146.19006318339464
2022-08-23 21:12:44.146213,47.56781768798828,24.518712997436523,22.454166412353516,895.656494140625,145.76652315296215,0.0238936458979843,0.015510610885631835,145.8130640619666,3.617773618437334,0.015418831886186441,145.8157551564996
2022-08-23 21:12:45.288092,47.949989318847656,24.720565795898438,22.452083587646484,895.6201171875,146.5835913626141,0.020598863360979977,0.012784389069941511,146.61863023305625,3.613985851655739,0.012695293954643857,146.6212393653192
2022-08-23 21:12:46.162197,47.67365264892578,24.70221710205078,22.450000762939453,895.62548828125,146.3683447811103,0.02444537377150125,0.015772881145116397,146.4151315769249,3.6188818166301684,0.01568168744752615,146.41782267145788
2022-08-23 21:12:47.294337,48.04112243652344,24.738916397094727,22.456249237060547,895.661865234375,145.51810917284877,0.01796972911583435,0.012561635023312508,145.55516977928528,3.613383087461485,0.012519203140104466,145.5564401944709
2022-08-23 21:12:48.131913,47.823577880859375,24.738916397094727,22.45833396911621,895.647216796875,146.72365122173437,0.022064567595495833,0.013747633339661754,146.76355318686558,3.6163179343704748,0.013733375986780013,146.76397665859412
2022-08-23 21:12:49.290088,47.82946014404297,24.738916397094727,22.464582443237305,895.6640625,145.13769495683576,0.026558802053884473,0.018095357238805645,145.18455005454203,3.620398118625911,0.017986235962170766,145.18776024345195
2022-08-23 21:12:50.159861,48.676109313964844,24.665515899658203,22.464582443237305,895.653564453125,147.4319828197997,0.020254228957531928,0.011958839979815806,147.46744516197043,3.6167469556277165,0.011858809224728857,147.4704777659619
2022-08-23 21:12:51.286177,47.92353057861328,24.720565795898438,22.464582443237305,895.6494140625,146.79945266114316,0.019934318971765463,0.013916156918250579,146.83573462601427,3.614744856427256,0.013783001579968387,146.83969613573288
2022-08-23 21:12:52.118306,47.558998107910156,24.757266998291016,22.46666717529297,895.630126953125,146.54922185071058,0.02458630311903896,0.017789005912253384,146.597647891926,3.6193010194904778,0.017710680517843063,146.59997015624378
2022-08-23 21:12:53.275308,47.770660400390625,24.665515899658203,22.46666717529297,895.650146484375,145.86168134847875,0.02029731284366123,0.013763774997661198,145.89979380404742,3.6150957573958657,0.013630496262406696,145.90375531376606
2022-08-23 21:12:54.100026,47.81769943237305,24.720565795898438,22.47083282470703,895.660400390625,145.65122955977233,0.026677248139562005,0.016919130628642014,145.6993414122859,3.6216322484315677,0.0167974628814712,145.70296141254602
2022-08-23 21:12:55.233924,47.71186828613281,24.70221710205078,22.47916603088379,895.64208984375,144.36037844815328,0.027323686524380036,0.01766390639523104,144.41310750854578,3.623394864124254,0.0175143125792052,144.41762909377633
2022-08-23 21:12:56.068100,47.82946014404297,24.665515899658203,22.483333587646484,895.640380859375,146.1944891459768,0.025004482117983652,0.017147763540485587,146.24348892308248,3.6174530264331666,0.016945806052507416,146.24930824425533
2022-08-23 21:12:57.202573,47.9029541015625,24.683866500854492,22.47916603088379,895.651611328125,146.954962408166,0.021012510022482264,0.013092673893647735,146.9927333542762,3.616084000391402,0.013050890678307645,146.99397644870513
2022-08-23 21:12:58.358101,47.838279724121094,24.665515899658203,22.475000381469727,895.632080078125,147.13369479836692,0.027726942827308504,0.01971456230429493,147.18309072644445,3.6206905360997523,0.019724198940821665,147.18281751887764
2022-08-23 21:12:59.212104,48.1175537109375,24.720565795898438,22.491666793823242,895.627197265625,146.45064856060895,0.021743008425869716,0.014073087851548894,146.4886790539076,3.6153868942092373,0.014028034616442595,146.48999045022825
2022-08-23 21:13:00.369934,47.823577880859375,24.757266998291016,22.493749618530273,895.6337890625,146.29482462488428,0.03180489593208338,0.02178218362952477,146.34590077949764,3.62546056946136,0.02166269200463591,146.3493978363527
2022-08-23 21:13:01.251043,47.65013122558594,24.738916397094727,22.495832443237305,895.633544921875,145.755307982345,0.019246841088494508,0.01394997102371677,145.79221832461974,3.614068667699425,0.013846180829791005,145.79530557012458
2022-08-23 21:13:02.092173,47.71774673461914,24.720565795898438,22.481250762939453,895.631103515625,145.46524350867287,0.027179343749783973,0.019212298273881028,145.51297287059293,3.6215630927662215,0.019207025554604764,145.51312313475466
2022-08-23 21:13:03.249440,47.72068786621094,24.720565795898438,22.48958396911621,895.62158203125,145.28544560896145,0.019639713702955773,0.012533672268871116,145.3243640268522,3.614452865840238,0.012476194292674542,145.3260715741447
2022-08-23 21:13:04.083408,47.503143310546875,24.812318801879883,22.481250762939453,895.613037109375,144.74397553231952,0.018355419693001855,0.012256559354649666,144.78074927081087,3.6129130850692235,0.012198611135936992,144.78245681810338
2022-08-23 21:13:05.268588,47.79418182373047,24.647165298461914,22.493749618530273,895.623291015625,144.89940331707234,0.020940597935578748,0.013478116009343968,144.93683275372402,3.616291040500618,0.013419827615194115,144.93858128215155
2022-08-23 21:13:06.105549,47.573699951171875,24.57376480102539,22.49791717529297,895.603759765625,145.6504645785853,0.019584163387569877,0.01434796294500224,145.68842676999222,3.6132716700006493,0.014242545245063307,145.69151401549706
2022-08-23 21:13:07.270878,47.464927673339844,24.720565795898438,22.493749618530273,895.649658203125,146.5994647222452,0.028436185268452267,0.01685882452724223,146.64476253682074,3.62245742066067,0.01674495580222673,146.64810932951403
2022-08-23 21:13:08.110775,47.63249206542969,24.775617599487305,22.493749618530273,895.635498046875,145.8869120672728,0.019798077041648873,0.012179852294855922,145.92387705106088,3.613478283223042,0.01219765064058496,145.923357956684
2022-08-23 21:13:09.244340,47.83533477783203,24.683866500854492,22.487499237060547,895.629150390625,145.76406428486095,0.021602567663641287,0.013982194308756156,145.8020674574029,3.6146910686875424,0.013936787557999455,145.8033925141019
2022-08-23 21:13:10.111966,47.76478576660156,24.720565795898438,22.495832443237305,895.64794921875,144.79883561173307,0.023765431441174458,0.015011791965282687,144.84017191659,3.618775094924387,0.014922042345773795,144.84284935074464
2022-08-23 21:13:11.266606,47.53253936767578,24.757266998291016,22.512500762939453,895.640625,145.87759568924488,0.023264287988671258,0.013667075127063288,145.91602233351537,3.6171648778275567,0.01365205404697455,145.91645946562227
2022-08-23 21:13:12.153172,47.594276428222656,24.738916397094727,22.49791717529297,895.61376953125,146.45165942860612,0.019332168427320082,0.014639279851252539,146.48910252563613,3.6130210874354742,0.014548516375538723,146.4917526390341
2022-08-23 21:13:13.308497,47.85003662109375,24.665515899658203,22.508333206176758,895.645751953125,146.5610380779747,0.02091788288751383,0.013477800013043256,146.59772985419602,3.61683489431328,0.01349378575730066,146.5972517409541
2022-08-23 21:13:14.165111,47.576637268066406,24.757266998291016,22.49791717529297,895.625732421875,146.03034603984307,0.023139765435870794,0.0141097334172716,146.07777487343964,3.6176032905949067,0.014109890164776966,146.07777487343964
2022-08-23 21:13:15.320047,47.803001403808594,24.757266998291016,22.495832443237305,895.646728515625,146.25811918828464,0.020184477985170486,0.012859297702240173,146.29548032304461,3.6141412384593563,0.012830830520986297,146.29631360612336
2022-08-23 21:13:16.147943,47.67070770263672,24.683866500854492,22.493749618530273,895.6455078125,146.18024137136817,0.019677056294819365,0.013629520759314787,146.21712439288623,3.6144912856543194,0.013555577624948119,146.21932371379896
2022-08-23 21:13:17.269433,47.59721374511719,24.720565795898438,22.495832443237305,895.642333984375,147.43963263167012,0.02097632469411574,0.012679394088009074,147.47642003053983,3.615765115934527,0.01257704630463801,147.47946629490966
2022-08-23 21:13:18.139093,47.394371032714844,24.775617599487305,22.493749618530273,895.64697265625,146.4683797316943,0.023168698690824135,0.01251799668457114,146.51479769729372,3.6179089415602648,0.012430624124305862,146.51739316917832
2022-08-23 21:13:19.324138,47.576637268066406,24.757266998291016,22.49791717529297,895.6474609375,146.42085527544936,0.019978806915336454,0.011833259381354117,146.45739678750894,3.6156340616798275,0.011762439524408209,146.45952780653
2022-08-23 21:13:20.195452,47.611915588378906,24.738916397094727,22.51041603088379,895.632568359375,146.6414703856408,0.0262759411752907,0.018916238921830066,146.6905248042598,3.6212416469884077,0.018836914678954698,146.69288804971262
2022-08-23 21:13:21.077797,47.432586669921875,24.757266998291016,22.493749618530273,895.646484375,146.52601286791088,0.019655295071999864,0.013414231395747201,146.5627729460239,3.61554697676791,0.013317374777643925,146.56569626698865
2022-08-23 21:13:22.223912,47.67365264892578,24.720565795898438,22.48958396911621,895.636474609375,144.82114300956235,0.023779545386764054,0.015204287907032672,144.86995154137125,3.619076050134691,0.015144343658916554,144.8717410509338
2022-08-23 21:13:23.072291,47.65601348876953,24.70221710205078,22.48958396911621,895.637939453125,146.51938758441597,0.01947343795029497,0.01231396062462021,146.5546860020466,3.615136738530886,0.012183883540539151,146.55859287025186
2022-08-23 21:13:24.246136,47.55017852783203,24.70221710205078,22.495832443237305,895.615966796875,146.2781726236878,0.01963719407018334,0.011835800691973038,146.31474145650404,3.614170266763329,0.011823164174997854,146.31512394709756
2022-08-23 21:13:25.088140,47.697166442871094,24.683866500854492,22.48958396911621,895.59912109375,147.13025238302524,0.01884687314812543,0.012445361724863619,147.1669714800032,3.614805047469317,0.012359334024843854,147.16956695188782
2022-08-23 21:13:26.228609,47.85297393798828,24.61046600341797,22.49791717529297,895.62646484375,145.84866300792072,0.021193900236724367,0.01429377666641836,145.88762240694646,3.616823368369056,0.014102419645372264,145.8933734262276
2022-08-23 21:13:27.089286,47.63249206542969,24.70221710205078,22.491666793823242,895.627685546875,146.27852779352463,0.023601975476083597,0.01849057106068749,146.3258200233378,3.6194619558227963,0.018427850380694402,146.32771881592708
2022-08-23 21:13:28.235314,47.85297393798828,24.738916397094727,22.491666793823242,895.641845703125,146.41073293509942,0.020833982951503082,0.012731696061475247,146.450047503962,3.6172323259456105,0.012663597608026766,146.45209656071302
2022-08-23 21:13:29.075100,47.823577880859375,24.683866500854492,22.50208282470703,895.663818359375,146.68973250231608,0.022863266171457588,0.014682185312029987,146.72814548620823,3.6181595241254394,0.014542006351486053,146.73233922235863
2022-08-23 21:13:30.258132,47.788299560546875,24.665515899658203,22.493749618530273,895.65576171875,147.01285509157105,0.021799284115349597,0.013261650205722805,147.05028452822273,3.6160041725554772,0.01312783702817607,147.05423237756298
2022-08-23 21:13:31.082541,47.838279724121094,24.738916397094727,22.493749618530273,895.6416015625,146.80122851032738,0.02401481338715926,0.015589431535458047,146.8472093438199,3.619306569019179,0.015513920926037712,146.849463306246
2022-08-23 21:13:32.221820,47.74714660644531,24.757266998291016,22.50208282470703,895.61962890625,145.98730218769364,0.01843170236726245,0.012375665780881721,146.02198588829896,3.6132703893401796,0.012214405948392647,146.0267806810963
2022-08-23 21:13:33.083584,47.894134521484375,24.793968200683594,22.508333206176758,895.62744140625,145.7526851897037,0.02111067231395471,0.01212979814731777,145.78844806019788,3.615893608868288,0.011997760885656305,145.79236858878147
2022-08-23 21:13:34.266451,47.72362518310547,24.683866500854492,22.512500762939453,895.62890625,146.33978093000133,0.024010100956838348,0.016118322631464423,146.38389029166126,3.619583618567387,0.015998437470285492,146.38748297116467
2022-08-23 21:13:35.098290,48.09403610229492,24.775617599487305,22.508333206176758,895.643798828125,147.02315501683944,0.021452051705376427,0.011967887145670762,147.05906815149535,3.616792632517791,0.011749099311185528,147.06562513309856
2022-08-23 21:13:36.253107,47.879432678222656,24.720565795898438,22.512500762939453,895.63525390625,147.05536618896522,0.0192961832021519,0.01355567517525731,147.0937928332357,3.614702594631767,0.013447148371874166,147.09704400328062
2022-08-23 21:13:37.095556,47.770660400390625,24.775617599487305,22.5,895.64404296875,145.85144972510207,0.023222698206422896,0.014117942650983506,145.88901576553715,3.6176818377703617,0.014013627186162099,145.892103011042
2022-08-23 21:13:38.248449,47.59721374511719,24.757266998291016,22.51041603088379,895.61767578125,147.37516930628354,0.014891418218794477,0.005856757979970339,147.41350032790567,3.6097993725813438,0.005821135441849148,147.41456583741618
2022-08-23 21:13:39.105630,47.68834686279297,24.70221710205078,22.51041603088379,895.615234375,146.39144448088328,0.020574775938479777,0.01134743216115721,146.43693354075558,3.615654125360514,0.011143667074287366,146.44301240911688
2022-08-23 21:13:40.255179,47.556060791015625,24.683866500854492,22.518749237060547,895.652099609375,146.0940717047993,0.022911170877140234,0.013215072017492488,146.14323540644503,3.6165339391029767,0.013125382428943098,146.14585819908632
2022-08-23 21:13:41.088384,47.788299560546875,24.867368698120117,22.518749237060547,895.648193359375,147.25748514688422,0.015720822630541538,0.010571421119070603,147.29399933818712,3.6120213184957137,0.010429271975786344,147.29830235736424
2022-08-23 21:13:42.249721,48.091094970703125,24.738916397094727,22.52083396911621,895.642333984375,146.71238140960386,0.019736777094364,0.011040769007120867,146.7500020915523,3.615113686642437,0.01098497189779035,146.75166865770976
2022-08-23 21:13:43.122732,48.06169891357422,24.720565795898438,22.522916793823242,895.62353515625,147.28083073346733,0.02299285133517606,0.01687882150686303,147.32528160458577,3.617228910851025,0.01679063269230119,147.32789073684873
2022-08-23 21:13:44.280742,47.770660400390625,24.70221710205078,22.52083396911621,895.643798828125,145.90853644618505,0.029636054071499794,0.02097056505705685,145.96304135576176,3.625376472757204,0.020802088169214302,145.9681093561259
2022-08-23 21:13:45.112527,47.64425277709961,24.757266998291016,22.52083396911621,895.668701171875,145.46819415039434,0.024904107018642894,0.017183156793692013,145.51612841798948,3.619334743549505,0.017105355002650684,145.51843702192895
2022-08-23 21:13:46.260911,47.65601348876953,24.720565795898438,22.527082443237305,895.68115234375,145.1675019023737,0.02605099849992985,0.01575028282391718,145.21476681143017,3.6218674630711103,0.015719360209667,145.21570937753563
