horario,umidade_relativa(percent),temperatura_umidade(deg_C),temperatura_pressao(deg_C),pressao(milliBar),compass_norte(deg),gyro_roll(deg),gyro_pitch(deg),gyro_yaw(deg),accelerometer_roll(deg),accelerometer_pith(deg),accelerometer_yaw(deg)
2022-08-09 11:21:21.118053,55.123023986816406,27.087753295898438,25.108333587646484,894.988525390625,125.37067670633363,0.03148418720105021,0.016848547560480806,125.40675376552963,3.6302058433872264,0.016027465774258044,125.4324762579439
2022-08-09 11:21:22.071474,54.88490295410156,27.087753295898438,25.120832443237305,894.9990234375,125.51603679224984,0.030222566550994888,0.01646583185086196,125.54995551166812,3.6289029848030463,0.01551669569038803,125.57968049493601
2022-08-09 11:21:23.066448,55.06128692626953,27.142805099487305,25.120832443237305,895.014404296875,124.97768128186944,0.028251226547173096,0.014223968998150724,125.01063011442558,3.626477840760869,0.013415238581845512,125.03577887094956
2022-08-09 11:21:24.074492,54.89665985107422,27.197856903076172,25.120832443237305,895.021728515625,126.36083556993204,0.029443985016572936,0.014716132819628405,126.3949182138904,3.6293273103052335,0.013896446753214067,126.4209958761415
2022-08-09 11:21:25.066377,55.255313873291016,27.234556198120117,25.12708282470703,894.992919921875,125.58029521196131,0.03828290347301735,0.02022830892324026,125.62425430945952,3.636854605657411,0.019332530280603746,125.65225808505657
2022-08-09 11:21:26.066415,55.04364776611328,27.124454498291016,25.13541603088379,894.982421875,125.60829898755837,0.039956536608455176,0.020790038621620915,125.65255861338005,3.6384989737000915,0.019907973718177322,125.68012525687023
2022-08-09 11:21:27.066545,55.334686279296875,27.252906799316406,25.139583587646484,895.01025390625,126.34199790820114,0.030388378731246203,0.014227509157234693,126.37572538232267,3.6294459848420626,0.013486208516190177,126.39904364814909
2022-08-09 11:21:28.066550,55.18476104736328,27.30795669555664,25.137500762939453,895.01220703125,126.46891648335831,0.03736495006095143,0.02015653023846897,126.51186471285936,3.635928688138051,0.01930851789680292,126.53836584683901
2022-08-09 11:21:29.066222,55.39348220825195,27.234556198120117,25.147916793823242,895.009033203125,125.37976085792974,0.02924089027541753,0.014718855890652485,125.41331074713285,3.627988166341088,0.013815765143643292,125.44160139067505
2022-08-09 11:21:30.109447,55.19063949584961,27.161155700683594,25.149999618530273,895.01806640625,125.52671920811174,0.037817987037046995,0.020796882151004153,125.57014555085468,3.708205749935126,0.02076217425125204,125.59732970375133
2022-08-09 11:21:31.079979,54.98779296875,27.289608001708984,25.15625,895.04150390625,125.34724915748049,0.02890649448561789,0.013330975125024448,125.37993844284817,3.628249421076841,0.012547804557253893,125.40467738802195
2022-08-09 11:21:32.074298,55.087745666503906,27.124454498291016,33.829166412353516,895.033935546875,125.95777244663124,0.037563685887436325,0.020157857589684625,126.00162226110272,3.6363995443039587,0.01920734571972211,126.031442867019
2022-08-09 11:21:33.074937,55.09656524658203,27.106103897094727,25.168750762939453,895.031494140625,124.26645368359601,0.033312786923389306,0.017100052267894666,124.30444319575962,3.6317106194387447,0.01624709904475627,124.33103995238764
2022-08-09 11:21:34.073013,55.23473358154297,27.252906799316406,25.179166793823242,895.0166015625,125.93963146419568,0.03937827838589161,0.0227400242791265,125.98503856179794,3.637941459509089,0.021898013365884005,126.01134845048082
2022-08-09 11:21:35.075196,55.26707458496094,27.252906799316406,25.181249618530273,894.99462890625,126.11851411855832,0.03924562997571188,0.02016594175889757,126.16210438584135,3.6375401858953507,0.019378954222618677,126.18661110458335
2022-08-09 11:21:36.066039,54.89665985107422,27.252906799316406,25.18541717529297,895.0224609375,125.19881548643777,0.03261341957508364,0.01487028732104975,125.2348652248771,3.6315940793360317,0.014053861269241704,125.26051941539966
2022-08-09 11:21:37.066459,55.193580627441406,27.197856903076172,25.1875,895.005859375,125.28540862473518,0.03144909577016795,0.015610343987211252,125.32001036307048,3.630174680649138,0.014804861912825764,125.34522742148616
2022-08-09 11:21:38.066370,54.749671936035156,27.234556198120117,25.193750381469727,895.047119140625,125.03095675739553,0.04001444647405483,0.020537481704889116,125.07495683602876,3.6388558510842244,0.019743302126156544,125.09985970574262
2022-08-09 11:21:39.076541,54.87020492553711,27.179506301879883,25.19791603088379,895.02880859375,125.0191678508881,0.04244672086020001,0.019806981633975013,125.06460226924702,3.640381117703253,0.01894662459249803,125.09126732776674
2022-08-09 11:21:40.066177,55.272953033447266,27.289608001708984,25.200000762939453,895.037353515625,124.3553554258329,0.03183676903652567,0.016559852006128764,124.38928780562952,3.630279267920804,0.01577880419978727,124.41364426020978
2022-08-09 11:21:41.070201,55.21415710449219,27.252906799316406,25.200000762939453,895.06298828125,125.58795868421008,0.028880817910217533,0.01687014036310837,125.62247846027532,3.6276581828268117,0.016064071319341084,125.64773649982602
2022-08-09 11:21:42.066613,55.13478088378906,27.271257400512695,25.206249237060547,895.05517578125,125.43067308800302,0.030003757038663165,0.015515583450110589,125.46371754320754,3.62847737864039,0.014707745160564644,125.48893460162323
2022-08-09 11:21:43.077014,54.93782043457031,27.234556198120117,25.206249237060547,895.0751953125,126.09705366418615,0.040742201796098367,0.01922036910288075,126.14394974302745,3.639234072809514,0.018356667002938174,126.170928990249
2022-08-09 11:21:44.072024,55.052467346191406,27.30795669555664,33.852081298828125,895.06103515625,125.34044628906715,0.04103351870234867,0.02160174724052809,125.38577142439935,3.639080820440012,0.0208297290910117,125.40973172800776
2022-08-09 11:21:45.068418,54.952518463134766,27.271257400512695,25.212499618530273,895.054443359375,125.65534533056142,0.04089699496022775,0.021163211076205588,125.70139446594564,3.639438551597791,0.020364742618921926,125.72633831679454
