horario,tensao_p1(V),tensao_p2(V),corrente(A),radiacao(W/m2)
2022-08-09 11:21:30.744798,0.0,0.0,-25.0,0.0
2022-08-09 11:21:30.844845,0.0,0.0,-25.0,0.0
2022-08-09 11:21:30.944874,0.0,0.0,-25.0,0.0
2022-08-09 11:21:31.044866,0.0,0.0,-25.0,0.0
2022-08-09 11:21:31.281383,0.0,0.0,-25.0,0.0
2022-08-09 11:21:31.344803,0.0,0.0,-25.0,0.0
2022-08-09 11:21:31.444802,0.0,0.0,-25.0,0.0
2022-08-09 11:21:31.544801,0.0,0.0,-25.0,0.0
2022-08-09 11:21:31.644807,0.0,0.0,-25.0,0.0
2022-08-09 11:21:31.744796,0.0,0.0,-25.0,0.0
2022-08-09 11:21:31.844833,0.0,0.0,-25.0,0.0
2022-08-09 11:21:31.944859,0.0,0.0,-25.0,0.0
2022-08-09 11:21:32.044868,0.0,0.0,-25.0,0.0
2022-08-09 11:21:32.291603,0.0,0.0,-25.0,0.0
2022-08-09 11:21:32.344941,0.0,0.0,-25.0,0.0
2022-08-09 11:21:32.444871,0.0,0.0,-25.0,0.0
2022-08-09 11:21:32.544880,0.0,0.0,-25.0,0.0
2022-08-09 11:21:32.644871,0.0,0.0,-25.0,0.0
2022-08-09 11:21:32.744882,0.0,0.0,-25.0,0.0
2022-08-09 11:21:32.844862,0.0,0.0,-25.0,0.0
2022-08-09 11:21:32.944870,0.0,0.0,-25.0,0.0
2022-08-09 11:21:33.044858,0.0,0.0,-25.0,0.0
2022-08-09 11:21:33.301620,0.0,0.0,-25.0,0.0
2022-08-09 11:21:33.344868,0.0,0.0,-25.0,0.0
2022-08-09 11:21:33.444804,0.0,0.0,-25.0,0.0
2022-08-09 11:21:33.544809,0.0,0.0,-25.0,0.0
2022-08-09 11:21:33.644803,0.0,0.0,-25.0,0.0
2022-08-09 11:21:33.744803,0.0,0.0,-25.0,0.0
2022-08-09 11:21:33.844802,0.0,0.0,-25.0,0.0
2022-08-09 11:21:33.944844,0.0,0.0,-25.0,0.0
2022-08-09 11:21:34.044801,0.0,0.0,-25.0,0.0
2022-08-09 11:21:34.281509,0.0,0.0,-25.0,0.0
2022-08-09 11:21:34.344951,0.0,0.0,-25.0,0.0
2022-08-09 11:21:34.444866,0.0,0.0,-25.0,0.0
2022-08-09 11:21:34.544925,0.0,0.0,-25.0,0.0
2022-08-09 11:21:34.644841,0.0,0.0,-25.0,0.0
2022-08-09 11:21:34.744866,0.0,0.0,-25.0,0.0
2022-08-09 11:21:34.844851,0.0,0.0,-25.0,0.0
2022-08-09 11:21:34.944863,0.0,0.0,-25.0,0.0
2022-08-09 11:21:35.044859,0.0,0.0,-25.0,0.0
2022-08-09 11:21:35.301487,0.0,0.0,-25.0,0.0
2022-08-09 11:21:35.344854,0.0,0.0,-25.0,0.0
2022-08-09 11:21:35.444863,0.0,0.0,-25.0,0.0
2022-08-09 11:21:35.544844,0.0,0.0,-25.0,0.0
2022-08-09 11:21:35.644802,0.0,0.0,-25.0,0.0
2022-08-09 11:21:35.744820,0.0,0.0,-25.0,0.0
2022-08-09 11:21:35.844807,0.0,0.0,-25.0,0.0
2022-08-09 11:21:35.944801,0.0,0.0,-25.0,0.0
2022-08-09 11:21:36.044800,0.0,0.0,-25.0,0.0
2022-08-09 11:21:36.261533,0.0,0.0,-25.0,0.0
2022-08-09 11:21:36.344910,0.0,0.0,-25.0,0.0
2022-08-09 11:21:36.444820,0.0,0.0,-25.0,0.0
2022-08-09 11:21:36.544818,0.0,0.0,-25.0,0.0
2022-08-09 11:21:36.644780,0.0,0.0,-25.0,0.0
2022-08-09 11:21:36.744779,0.0,0.0,-25.0,0.0
2022-08-09 11:21:36.844776,0.0,0.0,-25.0,0.0
2022-08-09 11:21:36.944803,0.0,0.0,-25.0,0.0
2022-08-09 11:21:37.044819,0.0,0.0,-25.0,0.0
2022-08-09 11:21:37.271600,0.0,0.0,-25.0,0.0
2022-08-09 11:21:37.344899,0.0,0.0,-25.0,0.0
2022-08-09 11:21:37.444842,0.0,0.0,-25.0,0.0
2022-08-09 11:21:37.544827,0.0,0.0,-25.0,0.0
2022-08-09 11:21:37.644824,0.0,0.0,-25.0,0.0
2022-08-09 11:21:37.744821,0.0,0.0,-25.0,0.0
2022-08-09 11:21:37.844813,0.0,0.0,-25.0,0.0
2022-08-09 11:21:37.944814,0.0,0.0,-25.0,0.0
2022-08-09 11:21:38.044805,0.0,0.0,-25.0,0.0
2022-08-09 11:21:38.261455,0.0,0.0,-25.0,0.0
2022-08-09 11:21:38.344899,0.0,0.0,-25.0,0.0
2022-08-09 11:21:38.444847,0.0,0.0,-25.0,0.0
2022-08-09 11:21:38.544856,0.0,0.0,-25.0,0.0
2022-08-09 11:21:38.644858,0.0,0.0,-25.0,0.0
2022-08-09 11:21:38.744902,0.0,0.0,-25.0,0.0
2022-08-09 11:21:38.844845,0.0,0.0,-25.0,0.0
2022-08-09 11:21:38.945060,0.0,0.0,-25.0,0.0
2022-08-09 11:21:39.044854,0.0,0.0,-25.0,0.0
2022-08-09 11:21:39.271479,0.0,0.0,-25.0,0.0
2022-08-09 11:21:39.344893,0.0,0.0,-25.0,0.0
2022-08-09 11:21:39.444833,0.0,0.0,-25.0,0.0
2022-08-09 11:21:39.544839,0.0,0.0,-25.0,0.0
2022-08-09 11:21:39.644831,0.0,0.0,-25.0,0.0
2022-08-09 11:21:39.744862,0.0,0.0,-25.0,0.0
2022-08-09 11:21:39.844804,0.0,0.0,-25.0,0.0
2022-08-09 11:21:39.944801,0.0,0.0,-25.0,0.0
2022-08-09 11:21:40.044798,0.0,0.0,-25.0,0.0
2022-08-09 11:21:40.261544,0.0,0.0,-25.0,0.0
2022-08-09 11:21:40.345038,0.0,0.0,-25.0,0.0
2022-08-09 11:21:40.444884,0.0,0.0,-25.0,0.0
2022-08-09 11:21:40.544798,0.0,0.0,-25.0,0.0
2022-08-09 11:21:40.644798,0.0,0.0,-25.0,0.0
2022-08-09 11:21:40.744798,0.0,0.0,-25.0,0.0
2022-08-09 11:21:40.844869,0.0,0.0,-25.0,0.0
2022-08-09 11:21:40.944874,0.0,0.0,-25.0,0.0
2022-08-09 11:21:41.045035,0.0,0.0,-25.0,0.0
2022-08-09 11:21:41.271442,0.0,0.0,-25.0,0.0
2022-08-09 11:21:41.344851,0.0,0.0,-25.0,0.0
2022-08-09 11:21:41.444910,0.0,0.0,-25.0,0.0
2022-08-09 11:21:41.544916,0.0,0.0,-25.0,0.0
2022-08-09 11:21:41.644875,0.0,0.0,-25.0,0.0
2022-08-09 11:21:41.744831,0.0,0.0,-25.0,0.0
