horario,tensao_p1(V),tensao_p2(V),corrente(A),radiacao(W/m2)
2022-08-11 11:12:20.689452,0.0,0.0,-25.0,0.0
2022-08-11 11:12:20.789434,0.0,0.0,-25.0,0.0
2022-08-11 11:12:20.889436,0.0,0.0,-25.0,0.0
2022-08-11 11:12:21.153696,0.0,0.0,-25.0,0.0
2022-08-11 11:12:21.193723,0.0,0.0,-25.0,0.0
2022-08-11 11:12:21.289425,0.0,0.0,-25.0,0.0
2022-08-11 11:12:21.389455,0.0,0.0,-25.0,0.0
2022-08-11 11:12:21.489409,0.0,0.0,-25.0,0.0
2022-08-11 11:12:21.589389,0.0,0.0,-25.0,0.0
2022-08-11 11:12:21.689377,0.0,0.0,-25.0,0.0
2022-08-11 11:12:21.789415,0.0,0.0,-25.0,0.0
2022-08-11 11:12:21.889433,0.0,0.0,-25.0,0.0
2022-08-11 11:12:22.123779,0.0,0.0,-25.0,0.0
2022-08-11 11:12:22.189822,0.0,0.0,-25.0,0.0
2022-08-11 11:12:22.289536,0.0,0.0,-25.0,0.0
2022-08-11 11:12:22.389578,0.0,0.0,-25.0,0.0
2022-08-11 11:12:22.489488,0.0,0.0,-25.0,0.0
2022-08-11 11:12:22.589391,0.0,0.0,-25.0,0.0
2022-08-11 11:12:22.689389,0.0,0.0,-25.0,0.0
2022-08-11 11:12:22.789468,0.0,0.0,-25.0,0.0
2022-08-11 11:12:22.889534,0.0,0.0,-25.0,0.0
2022-08-11 11:12:23.153737,0.0,0.0,-25.0,0.0
2022-08-11 11:12:23.189425,0.0,0.0,-25.0,0.0
2022-08-11 11:12:23.289436,0.0,0.0,-25.0,0.0
2022-08-11 11:12:23.389428,0.0,0.0,-25.0,0.0
2022-08-11 11:12:23.489417,0.0,0.0,-25.0,0.0
2022-08-11 11:12:23.589442,0.0,0.0,-25.0,0.0
2022-08-11 11:12:23.689459,0.0,0.0,-25.0,0.0
2022-08-11 11:12:23.789500,0.0,0.0,-25.0,0.0
2022-08-11 11:12:23.889521,0.0,0.0,-25.0,0.0
2022-08-11 11:12:24.123915,0.0,0.0,-25.0,0.0
2022-08-11 11:12:24.189554,0.0,0.0,-25.0,0.0
2022-08-11 11:12:24.289406,0.0,0.0,-25.0,0.0
2022-08-11 11:12:24.389541,0.0,0.0,-25.0,0.0
2022-08-11 11:12:24.489391,0.0,0.0,-25.0,0.0
2022-08-11 11:12:24.589399,0.0,0.0,-25.0,0.0
2022-08-11 11:12:24.689418,0.0,0.0,-25.0,0.0
2022-08-11 11:12:24.789479,0.0,0.0,-25.0,0.0
2022-08-11 11:12:24.889397,0.0,0.0,-25.0,0.0
2022-08-11 11:12:25.123746,0.0,0.0,-25.0,0.0
2022-08-11 11:12:25.189427,0.0,0.0,-25.0,0.0
2022-08-11 11:12:25.289451,0.0,0.0,-25.0,0.0
2022-08-11 11:12:25.389408,0.0,0.0,-25.0,0.0
2022-08-11 11:12:25.489423,0.0,0.0,-25.0,0.0
2022-08-11 11:12:25.589422,0.0,0.0,-25.0,0.0
2022-08-11 11:12:25.689422,0.0,0.0,-25.0,0.0
2022-08-11 11:12:25.789501,0.0,0.0,-25.0,0.0
2022-08-11 11:12:25.889414,0.0,0.0,-25.0,0.0
2022-08-11 11:12:26.153795,0.0,0.0,-25.0,0.0
2022-08-11 11:12:26.189541,0.0,0.0,-25.0,0.0
2022-08-11 11:12:26.289492,0.0,0.0,-25.0,0.0
2022-08-11 11:12:26.389459,0.0,0.0,-25.0,0.0
2022-08-11 11:12:26.489440,0.0,0.0,-25.0,0.0
2022-08-11 11:12:26.589492,0.0,0.0,-25.0,0.0
2022-08-11 11:12:26.689441,0.0,0.0,-25.0,0.0
2022-08-11 11:12:26.789441,0.0,0.0,-25.0,0.0
2022-08-11 11:12:26.889456,0.0,0.0,-25.0,0.0
2022-08-11 11:12:27.143735,0.0,0.0,-25.0,0.0
2022-08-11 11:12:27.189597,0.0,0.0,-25.0,0.0
2022-08-11 11:12:27.289398,0.0,0.0,-25.0,0.0
2022-08-11 11:12:27.389584,0.0,0.0,-25.0,0.0
2022-08-11 11:12:27.489387,0.0,0.0,-25.0,0.0
2022-08-11 11:12:27.589386,0.0,0.0,-25.0,0.0
2022-08-11 11:12:27.689379,0.0,0.0,-25.0,0.0
2022-08-11 11:12:27.789417,0.0,0.0,-25.0,0.0
2022-08-11 11:12:27.889611,0.0,0.0,-25.0,0.0
2022-08-11 11:12:28.123763,0.0,0.0,-25.0,0.0
2022-08-11 11:12:28.189451,0.0,0.0,-25.0,0.0
2022-08-11 11:12:28.289414,0.0,0.0,-25.0,0.0
2022-08-11 11:12:28.389406,0.0,0.0,-25.0,0.0
2022-08-11 11:12:28.489408,0.0,0.0,-25.0,0.0
2022-08-11 11:12:28.589396,0.0,0.0,-25.0,0.0
2022-08-11 11:12:28.689381,0.0,0.0,-25.0,0.0
2022-08-11 11:12:28.789381,0.0,0.0,-25.0,0.0
2022-08-11 11:12:28.889378,0.0,0.0,-25.0,0.0
2022-08-11 11:12:29.103790,0.0,0.0,-25.0,0.0
2022-08-11 11:12:29.189448,0.0,0.0,-25.0,0.0
2022-08-11 11:12:29.289415,0.0,0.0,-25.0,0.0
2022-08-11 11:12:29.389410,0.0,0.0,-25.0,0.0
2022-08-11 11:12:29.489412,0.0,0.0,-25.0,0.0
2022-08-11 11:12:29.589421,0.0,0.0,-25.0,0.0
2022-08-11 11:12:29.689445,0.0,0.0,-25.0,0.0
2022-08-11 11:12:29.789457,0.0,0.0,-25.0,0.0
2022-08-11 11:12:29.889537,0.0,0.0,-25.0,0.0
2022-08-11 11:12:30.123894,0.0,0.0,-25.0,0.0
2022-08-11 11:12:30.189454,0.0,0.0,-25.0,0.0
2022-08-11 11:12:30.289449,0.0,0.0,-25.0,0.0
2022-08-11 11:12:30.389441,0.0,0.0,-25.0,0.0
2022-08-11 11:12:30.489447,0.0,0.0,-25.0,0.0
2022-08-11 11:12:30.589441,0.0,0.0,-25.0,0.0
2022-08-11 11:12:30.689449,0.0,0.0,-25.0,0.0
2022-08-11 11:12:30.789463,0.0,0.0,-25.0,0.0
2022-08-11 11:12:30.889449,0.0,0.0,-25.0,0.0
2022-08-11 11:12:31.123791,0.0,0.0,-25.0,0.0
2022-08-11 11:12:31.189444,0.0,0.0,-25.0,0.0
2022-08-11 11:12:31.289447,0.0,0.0,-25.0,0.0
2022-08-11 11:12:31.389435,0.0,0.0,-25.0,0.0
2022-08-11 11:12:31.489483,0.0,0.0,-25.0,0.0
2022-08-11 11:12:31.589487,0.0,0.0,-25.0,0.0
2022-08-11 11:12:31.689450,0.0,0.0,-25.0,0.0
2022-08-11 11:12:31.789463,0.0,0.0,-25.0,0.0
2022-08-11 11:12:31.889464,0.0,0.0,-25.0,0.0
2022-08-11 11:12:32.123772,0.0,0.0,-25.0,0.0
2022-08-11 11:12:32.189498,0.0,0.0,-25.0,0.0
2022-08-11 11:12:32.289507,0.0,0.0,-25.0,0.0
2022-08-11 11:12:32.389480,0.0,0.0,-25.0,0.0
2022-08-11 11:12:32.489427,0.0,0.0,-25.0,0.0
2022-08-11 11:12:32.589712,0.0,0.0,-25.0,0.0
2022-08-11 11:12:32.689460,0.0,0.0,-25.0,0.0
2022-08-11 11:12:32.789395,0.0,0.0,-25.0,0.0
2022-08-11 11:12:32.889384,0.0,0.0,-25.0,0.0
2022-08-11 11:12:33.163654,0.0,0.0,-25.0,0.0
2022-08-11 11:12:33.189454,0.0,0.0,-25.0,0.0
2022-08-11 11:12:33.289512,0.0,0.0,-25.0,0.0
2022-08-11 11:12:33.389428,0.0,0.0,-25.0,0.0
2022-08-11 11:12:33.489422,0.0,0.0,-25.0,0.0
2022-08-11 11:12:33.589466,0.0,0.0,-25.0,0.0
2022-08-11 11:12:33.689445,0.0,0.0,-25.0,0.0
2022-08-11 11:12:33.789399,0.0,0.0,-25.0,0.0
2022-08-11 11:12:33.889539,0.0,0.0,-25.0,0.0
2022-08-11 11:12:34.113664,0.0,0.0,-25.0,0.0
2022-08-11 11:12:34.189518,0.0,0.0,-25.0,0.0
2022-08-11 11:12:34.289610,0.0,0.0,-25.0,0.0
2022-08-11 11:12:34.389473,0.0,0.0,-25.0,0.0
2022-08-11 11:12:34.489424,0.0,0.0,-25.0,0.0
2022-08-11 11:12:34.589552,0.0,0.0,-25.0,0.0
2022-08-11 11:12:34.689461,0.0,0.0,-25.0,0.0
2022-08-11 11:12:34.789403,0.0,0.0,-25.0,0.0
2022-08-11 11:12:34.889399,0.0,0.0,-25.0,0.0
2022-08-11 11:12:35.103683,0.0,0.0,-25.0,0.0
2022-08-11 11:12:35.189444,0.0,0.0,-25.0,0.0
2022-08-11 11:12:35.289404,0.0,0.0,-25.0,0.0
2022-08-11 11:12:35.389408,0.0,0.0,-25.0,0.0
2022-08-11 11:12:35.489500,0.0,0.0,-25.0,0.0
2022-08-11 11:12:35.589541,0.0,0.0,-25.0,0.0
2022-08-11 11:12:35.689394,0.0,0.0,-25.0,0.0
2022-08-11 11:12:35.789387,0.0,0.0,-25.0,0.0
2022-08-11 11:12:35.889373,0.0,0.0,-25.0,0.0
2022-08-11 11:12:36.103684,0.0,0.0,-25.0,0.0
2022-08-11 11:12:36.189374,0.0,0.0,-25.0,0.0
2022-08-11 11:12:36.289367,0.0,0.0,-25.0,0.0
2022-08-11 11:12:36.389423,0.0,0.0,-25.0,0.0
2022-08-11 11:12:36.489438,0.0,0.0,-25.0,0.0
2022-08-11 11:12:36.589442,0.0,0.0,-25.0,0.0
2022-08-11 11:12:36.689442,0.0,0.0,-25.0,0.0
2022-08-11 11:12:36.789442,0.0,0.0,-25.0,0.0
2022-08-11 11:12:36.889439,0.0,0.0,-25.0,0.0
2022-08-11 11:12:37.133801,0.0,0.0,-25.0,0.0
2022-08-11 11:12:37.189469,0.0,0.0,-25.0,0.0
2022-08-11 11:12:37.289430,0.0,0.0,-25.0,0.0
2022-08-11 11:12:37.389466,0.0,0.0,-25.0,0.0
2022-08-11 11:12:37.489454,0.0,0.0,-25.0,0.0
2022-08-11 11:12:37.589455,0.0,0.0,-25.0,0.0
2022-08-11 11:12:37.689518,0.0,0.0,-25.0,0.0
2022-08-11 11:12:37.789493,0.0,0.0,-25.0,0.0
2022-08-11 11:12:37.889454,0.0,0.0,-25.0,0.0
2022-08-11 11:12:38.163767,0.0,0.0,-25.0,0.0
2022-08-11 11:12:38.189391,0.0,0.0,-25.0,0.0
2022-08-11 11:12:38.289422,0.0,0.0,-25.0,0.0
2022-08-11 11:12:38.389442,0.0,0.0,-25.0,0.0
2022-08-11 11:12:38.489421,0.0,0.0,-25.0,0.0
2022-08-11 11:12:38.589545,0.0,0.0,-25.0,0.0
2022-08-11 11:12:38.689444,0.0,0.0,-25.0,0.0
2022-08-11 11:12:38.789436,0.0,0.0,-25.0,0.0
2022-08-11 11:12:38.889448,0.0,0.0,-25.0,0.0
2022-08-11 11:12:39.123876,0.0,0.0,-25.0,0.0
2022-08-11 11:12:39.189459,0.0,0.0,-25.0,0.0
2022-08-11 11:12:39.289506,0.0,0.0,-25.0,0.0
2022-08-11 11:12:39.389591,0.0,0.0,-25.0,0.0
2022-08-11 11:12:39.489446,0.0,0.0,-25.0,0.0
2022-08-11 11:12:39.589434,0.0,0.0,-25.0,0.0
2022-08-11 11:12:39.689427,0.0,0.0,-25.0,0.0
2022-08-11 11:12:39.789438,0.0,0.0,-25.0,0.0
2022-08-11 11:12:39.889426,0.0,0.0,-25.0,0.0
2022-08-11 11:12:40.133743,0.0,0.0,-25.0,0.0
2022-08-11 11:12:40.189572,0.0,0.0,-25.0,0.0
2022-08-11 11:12:40.289513,0.0,0.0,-25.0,0.0
2022-08-11 11:12:40.389464,0.0,0.0,-25.0,0.0
2022-08-11 11:12:40.489458,0.0,0.0,-25.0,0.0
2022-08-11 11:12:40.589453,0.0,0.0,-25.0,0.0
2022-08-11 11:12:40.689454,0.0,0.0,-25.0,0.0
2022-08-11 11:12:40.789449,0.0,0.0,-25.0,0.0
2022-08-11 11:12:40.889453,0.0,0.0,-25.0,0.0
2022-08-11 11:12:41.163755,0.0,0.0,-25.0,0.0
2022-08-11 11:12:41.189372,0.0,0.0,-25.0,0.0
2022-08-11 11:12:41.289442,0.0,0.0,-25.0,0.0
2022-08-11 11:12:41.389462,0.0,0.0,-25.0,0.0
2022-08-11 11:12:41.489424,0.0,0.0,-25.0,0.0
2022-08-11 11:12:41.589454,0.0,0.0,-25.0,0.0
2022-08-11 11:12:41.689493,0.0,0.0,-25.0,0.0
2022-08-11 11:12:41.789463,0.0,0.0,-25.0,0.0
2022-08-11 11:12:41.889442,0.0,0.0,-25.0,0.0
2022-08-11 11:12:42.113789,0.0,0.0,-25.0,0.0
2022-08-11 11:12:42.189442,0.0,0.0,-25.0,0.0
2022-08-11 11:12:42.289451,0.0,0.0,-25.0,0.0
2022-08-11 11:12:42.389442,0.0,0.0,-25.0,0.0
2022-08-11 11:12:42.489445,0.0,0.0,-25.0,0.0
2022-08-11 11:12:42.589444,0.0,0.0,-25.0,0.0
2022-08-11 11:12:42.689440,0.0,0.0,-25.0,0.0
2022-08-11 11:12:42.789440,0.0,0.0,-25.0,0.0
2022-08-11 11:12:42.889454,0.0,0.0,-25.0,0.0
2022-08-11 11:12:43.143755,0.0,0.0,-25.0,0.0
2022-08-11 11:12:43.189441,0.0,0.0,-25.0,0.0
2022-08-11 11:12:43.289431,0.0,0.0,-25.0,0.0
2022-08-11 11:12:43.389442,0.0,0.0,-25.0,0.0
2022-08-11 11:12:43.489459,0.0,0.0,-25.0,0.0
2022-08-11 11:12:43.589475,0.0,0.0,-25.0,0.0
2022-08-11 11:12:43.689457,0.0,0.0,-25.0,0.0
2022-08-11 11:12:43.789470,0.0,0.0,-25.0,0.0
2022-08-11 11:12:43.889455,0.0,0.0,-25.0,0.0
2022-08-11 11:12:44.113867,0.0,0.0,-25.0,0.0
2022-08-11 11:12:44.189433,0.0,0.0,-25.0,0.0
2022-08-11 11:12:44.289427,0.0,0.0,-25.0,0.0
2022-08-11 11:12:44.389427,0.0,0.0,-25.0,0.0
2022-08-11 11:12:44.489446,0.0,0.0,-25.0,0.0
2022-08-11 11:12:44.589430,0.0,0.0,-25.0,0.0
2022-08-11 11:12:44.689440,0.0,0.0,-25.0,0.0
2022-08-11 11:12:44.789469,0.0,0.0,-25.0,0.0
2022-08-11 11:12:44.889456,0.0,0.0,-25.0,0.0
