horario,tensao_p1(V),tensao_p2(V),corrente(A),radiacao(W/m2)
2022-08-12 00:29:15.720043,0.0,0.0,-25.0,0.0
2022-08-12 00:29:15.819980,0.0,0.0,-25.0,0.0
2022-08-12 00:29:15.919963,0.0,0.0,-25.0,0.0
2022-08-12 00:29:16.019941,0.0,0.0,-25.0,0.0
2022-08-12 00:29:16.119930,0.0,0.0,-25.0,0.0
2022-08-12 00:29:16.332896,0.0,0.0,-25.0,0.0
2022-08-12 00:29:16.419972,0.0,0.0,-25.0,0.0
2022-08-12 00:29:16.520109,0.0,0.0,-25.0,0.0
2022-08-12 00:29:16.620012,0.0,0.0,-25.0,0.0
2022-08-12 00:29:16.720020,0.0,0.0,-25.0,0.0
2022-08-12 00:29:16.820138,0.0,0.0,-25.0,0.0
2022-08-12 00:29:16.920007,0.0,0.0,-25.0,0.0
2022-08-12 00:29:17.020073,0.0,0.0,-25.0,0.0
2022-08-12 00:29:17.120017,0.0,0.0,-25.0,0.0
2022-08-12 00:29:17.353236,0.0,0.0,-25.0,0.0
2022-08-12 00:29:17.419997,0.0,0.0,-25.0,0.0
2022-08-12 00:29:17.520012,0.0,0.0,-25.0,0.0
2022-08-12 00:29:17.620005,0.0,0.0,-25.0,0.0
2022-08-12 00:29:17.719988,0.0,0.0,-25.0,0.0
2022-08-12 00:29:17.820000,0.0,0.0,-25.0,0.0
2022-08-12 00:29:17.920027,0.0,0.0,-25.0,0.0
2022-08-12 00:29:18.019979,0.0,0.0,-25.0,0.0
2022-08-12 00:29:18.120018,0.0,0.0,-25.0,0.0
2022-08-12 00:29:18.362866,0.0,0.0,-25.0,0.0
2022-08-12 00:29:18.420057,0.0,0.0,-25.0,0.0
2022-08-12 00:29:18.519946,0.0,0.0,-25.0,0.0
2022-08-12 00:29:18.619946,0.0,0.0,-25.0,0.0
2022-08-12 00:29:18.719976,0.0,0.0,-25.0,0.0
2022-08-12 00:29:18.819962,0.0,0.0,-25.0,0.0
2022-08-12 00:29:18.920045,0.0,0.0,-25.0,0.0
2022-08-12 00:29:19.020100,0.0,0.0,-25.0,0.0
2022-08-12 00:29:19.120217,0.0,0.0,-25.0,0.0
2022-08-12 00:29:19.392842,0.0,0.0,-25.0,0.0
2022-08-12 00:29:19.419977,0.0,0.0,-25.0,0.0
2022-08-12 00:29:19.519945,0.0,0.0,-25.0,0.0
2022-08-12 00:29:19.619947,0.0,0.0,-25.0,0.0
2022-08-12 00:29:19.719942,0.0,0.0,-25.0,0.0
2022-08-12 00:29:19.819994,0.0,0.0,-25.0,0.0
2022-08-12 00:29:19.920016,0.0,0.0,-25.0,0.0
2022-08-12 00:29:20.020105,0.0,0.0,-25.0,0.0
2022-08-12 00:29:20.120093,0.0,0.0,-25.0,0.0
2022-08-12 00:29:20.352916,0.0,0.0,-25.0,0.0
2022-08-12 00:29:20.419949,0.0,0.0,-25.0,0.0
2022-08-12 00:29:20.520276,0.0,0.0,-25.0,0.0
2022-08-12 00:29:20.619947,0.0,0.0,-25.0,0.0
2022-08-12 00:29:20.719933,0.0,0.0,-25.0,0.0
2022-08-12 00:29:20.819935,0.0,0.0,-25.0,0.0
2022-08-12 00:29:20.920270,0.0,0.0,-25.0,0.0
