horario;tensao_p1(V);tensao_p2(V);tensao_p3(V);tensao_p4(V);corrente_p1p2(A);corrente_p3p4(A);irradiacao(W/m2)
2022-09-08 12:00:56,485836;1,7575895373774597;0,0;1,3130153487396963;0,0;0,30022125581750103;1,9253070878156748;0,0
2022-09-08 12:00:57,605786;1,757057579285033;0,0;1,3140746592267798;0,0;0,2979324025329966;1,9436179140917105;0,0
2022-09-08 12:00:58,745829;1,7533338726380467;0,0;1,31089672776553;0,0;0,2986953536278314;1,9321736476691882;0,0
2022-09-08 12:00:59,895778;1,7533338726380467;0,0;1,3257270745846954;0,0;0,2521553368429075;1,9680323491264247;0,0
2022-09-08 12:01:01,045821;1,7480142917137809;0,0;1,2997739676511557;0,0;0,26817730983443866;1,9649805447470854;0,0
2022-09-08 12:01:02,165692;1,7490782078986342;0,0;1,3315532822636538;0,0;0,2620737010757601;2,0061799038681656;0,0
2022-09-08 12:01:03,305685;1,75599366310018;0,0;1,3082484515478219;0,0;0,2979324025329966;1,92454413672084;0,0
2022-09-08 12:01:04,425768;1,744290585066795;0,0;1,3331422479942785;0,0;0,2986953536278314;1,9268329900053445;0,0
2022-09-08 12:01:05,575787;1,7522699564531938;0,0;1,3373794899426115;0,0;0,2979324025329966;1,9253070878156748;0,0
2022-09-08 12:01:06,725780;1,751737998360767;0,0;1,3124856934961546;0,0;0,29182879377431803;1,92454413672084;0,0
2022-09-08 12:01:07,855753;1,7591854116547392;0,0;1,3082484515478219;0,0;0,2452887769893941;1,9649805447470854;0,0
2022-09-08 12:01:08,985792;1,7522699564531938;0,0;1,3283753508024037;0,0;0,26283665217059493;1,9588769359884068;0,0
2022-09-08 12:01:10,115782;1,7480142917137809;0,0;1,3029518991124056;0,0;0,283436331731135;1,9382772564278667;0,0
2022-09-08 12:01:11,235700;1,7512060402683405;0,0;1,3077187963042802;0,0;0,29716945143816176;1,9268329900053445;0,0
2022-09-08 12:01:12,365765;1,7575895373774597;0,0;1,3357905242119865;0,0;0,2994583047226662;1,92454413672084;0,0
2022-09-08 12:01:13,485739;1,7591854116547392;0,0;1,3114263830090716;0,0;0,2986953536278314;1,9260700389105097;0,0
2022-09-08 12:01:14,615787;1,760781285932019;0,0;1,3183119011751125;0,0;0,2979324025329966;1,92454413672084;0,0
2022-09-08 12:01:15,745797;1,7421627526970884;0,0;1,3119560382526132;0,0;0,2605477988860905;1,9611657892729113;0,0
2022-09-08 12:01:16,915756;1,7384390460501025;0,0;1,3034815543559473;0,0;0,25978484779125566;1,9611657892729113;0,0
2022-09-08 12:01:18,035776;1,7543977888229;0,0;1,326786385071779;0,0;0,2979324025329966;1,9489585717555542;0,0
2022-09-08 12:01:19,155824;1,759717369747166;0,0;1,322019487879904;0,0;0,30022125581750103;1,9260700389105097;0,0
2022-09-08 12:01:20,285762;1,7543977888229;0,0;1,3193712116621958;0,0;0,2986953536278314;1,92454413672084;0,0
2022-09-08 12:01:21,415742;1,7501421240834876;0,0;1,332082937507195;0,0;0,30022125581750103;1,92454413672084;0,0
2022-09-08 12:01:22,535685;1,7538658307304733;0,0;1,2860029313190735;0,0;0,2567330434119164;1,9604028381780765;0,0
2022-09-08 12:01:23,675787;1,7485462498062077;0,0;1,3029518991124056;0,0;0,25978484779125566;1,9596398870832417;0,0
2022-09-08 12:01:24,805745;1,7538658307304733;0,0;1,3056001753301136;0,0;0,30174715800717067;1,9222552834363356;0,0
2022-09-08 12:01:25,975875;1,7549297469153267;0,0;1,3156636249574045;0,0;0,2994583047226662;1,9230182345311704;0,0
2022-09-08 12:01:27,125735;1,7565256211926064;0,0;1,3114263830090716;0,0;0,2986953536278314;1,9230182345311704;0,0
2022-09-08 12:01:28,245782;1,751737998360767;0,0;1,3363201794555282;0,0;0,2986953536278314;1,9237811856260052;0,0
2022-09-08 12:01:29,365787;1,7575895373774597;0,0;1,2944774152157397;0,0;0,2994583047226662;1,9298847943846837;0,0
2022-09-08 12:01:30,505786;1,7464184174365012;0,0;1,3251974193411538;0,0;0,26283665217059493;1,9619287403677461;0,0
2022-09-08 12:01:31,655786;1,750674082175914;0,0;1,3130153487396963;0,0;0,2605477988860905;1,9634546425574158;0,0
2022-09-08 12:01:32,795868;1,7448225431592213;0,0;1,3177822459315711;0,0;0,2857251850156395;1,9253070878156748;0,0
2022-09-08 12:01:33,945688;1,757057579285033;0,0;1,3241381088540705;0,0;0,29640650034332694;1,9268329900053445;0,0
2022-09-08 12:01:35,075786;1,7543977888229;0,0;1,3347312137249032;0,0;0,2979324025329966;1,9237811856260052;0,0
2022-09-08 12:01:36,215774;1,7496101659910608;0,0;1,3124856934961546;0,0;0,2979324025329966;1,92454413672084;0,0
