horario,tensao_p1(V),tensao_p2(V),irradiacao(W/m2)
2022-08-21 14:48:10.774372,0.0,0.0,null
2022-08-21 14:48:10.874402,0.0,0.0,null
2022-08-21 14:48:10.974389,0.0,0.0,null
2022-08-21 14:48:11.074368,0.0,0.0,null
2022-08-21 14:48:11.174368,0.0,0.0,null
2022-08-21 14:48:11.274390,0.0,0.0,null
2022-08-21 14:48:11.374413,0.0,0.0,null
2022-08-21 14:48:11.474420,0.0,0.0,null
2022-08-21 14:48:11.574426,0.0,0.0,null
2022-08-21 14:48:11.674408,0.0,0.0,null
2022-08-21 14:48:11.774515,0.0,0.0,null
2022-08-21 14:48:11.874638,0.0,0.0,null
2022-08-21 14:48:11.974516,0.0,0.0,null
2022-08-21 14:48:12.074466,0.0,0.0,null
2022-08-21 14:48:12.174560,0.0,0.0,null
2022-08-21 14:48:12.274581,0.0,0.0,null
2022-08-21 14:48:12.374549,0.0,0.0,null
2022-08-21 14:48:12.474406,0.0,0.0,null
2022-08-21 14:48:12.574438,0.0,0.0,null
2022-08-21 14:48:12.674486,0.0,0.0,null
2022-08-21 14:48:12.774400,0.0,0.0,null
2022-08-21 14:48:12.874395,0.0,0.0,null
2022-08-21 14:48:12.974388,0.0,0.0,null
2022-08-21 14:48:13.074366,0.0,0.0,null
2022-08-21 14:48:13.174364,0.0,0.0,null
2022-08-21 14:48:13.274367,0.0,0.0,null
2022-08-21 14:48:13.374362,0.0,0.0,null
2022-08-21 14:48:13.474476,0.0,0.0,null
2022-08-21 14:48:13.574436,0.0,0.0,null
2022-08-21 14:48:13.674420,0.0,0.0,null
2022-08-21 14:48:13.774410,0.0,0.0,null
2022-08-21 14:48:13.874490,0.0,0.0,null
2022-08-21 14:48:13.974443,0.0,0.0,null
2022-08-21 14:48:14.074398,0.0,0.0,null
2022-08-21 14:48:14.174385,0.0,0.0,null
2022-08-21 14:48:14.274387,0.0,0.0,null
2022-08-21 14:48:14.374401,0.0,0.0,null
2022-08-21 14:48:14.474434,0.0,0.0,null
2022-08-21 14:48:14.574373,0.0,0.0,null
2022-08-21 14:48:14.674366,0.0,0.0,null
2022-08-21 14:48:14.774371,0.0,0.0,null
2022-08-21 14:48:14.874391,0.0,0.0,null
2022-08-21 14:48:14.974435,0.0,0.0,null
2022-08-21 14:48:15.074432,0.0,0.0,null
2022-08-21 14:48:15.174435,0.0,0.0,null
2022-08-21 14:48:15.274467,0.0,0.0,null
2022-08-21 14:48:15.374395,0.0,0.0,null
2022-08-21 14:48:15.474439,0.0,0.0,null
2022-08-21 14:48:15.574458,0.0,0.0,null
2022-08-21 14:48:15.674387,0.0,0.0,null
2022-08-21 14:48:15.774385,0.0,0.0,null
2022-08-21 14:48:15.874382,0.0,0.0,null
2022-08-21 14:48:15.974510,0.0,0.0,null
2022-08-21 14:48:16.075865,0.0,0.0,null
2022-08-21 14:48:16.174434,0.0,0.0,null
2022-08-21 14:48:16.274482,0.0,0.0,null
2022-08-21 14:48:16.374420,0.0,0.0,null
2022-08-21 14:48:16.474398,0.0,0.0,null
2022-08-21 14:48:16.574441,0.0,0.0,null
2022-08-21 14:48:16.674399,0.0,0.0,null
2022-08-21 14:48:16.774398,0.0,0.0,null
2022-08-21 14:48:16.874385,0.0,0.0,null
2022-08-21 14:48:16.974435,0.0,0.0,null
2022-08-21 14:48:17.074449,0.0,0.0,null
2022-08-21 14:48:17.174433,0.0,0.0,null
2022-08-21 14:48:17.274449,0.0,0.0,null
2022-08-21 14:48:17.374433,0.0,0.0,null
2022-08-21 14:48:17.474431,0.0,0.0,null
2022-08-21 14:48:17.574430,0.0,0.0,null
2022-08-21 14:48:17.674446,0.0,0.0,null
2022-08-21 14:48:17.774436,0.0,0.0,null
2022-08-21 14:48:17.874453,0.0,0.0,null
2022-08-21 14:48:17.974423,0.0,0.0,null
2022-08-21 14:48:18.074445,0.0,0.0,null
2022-08-21 14:48:18.174459,0.0,0.0,null
2022-08-21 14:48:18.274451,0.0,0.0,null
2022-08-21 14:48:18.374437,0.0,0.0,null
2022-08-21 14:48:18.474391,0.0,0.0,null
2022-08-21 14:48:18.574404,0.0,0.0,null
2022-08-21 14:48:18.674420,0.0,0.0,null
2022-08-21 14:48:18.774389,0.0,0.0,null
2022-08-21 14:48:18.874381,0.0,0.0,null
2022-08-21 14:48:18.974389,0.0,0.0,null
2022-08-21 14:48:19.074392,0.0,0.0,null
2022-08-21 14:48:19.174436,0.0,0.0,null
2022-08-21 14:48:19.274435,0.0,0.0,null
2022-08-21 14:48:19.374435,0.0,0.0,null
2022-08-21 14:48:19.474430,0.0,0.0,null
2022-08-21 14:48:19.574432,0.0,0.0,null
2022-08-21 14:48:19.674432,0.0,0.0,null
2022-08-21 14:48:19.774520,0.0,0.0,null
2022-08-21 14:48:19.874686,0.0,0.0,null
2022-08-21 14:48:19.974393,0.0,0.0,null
2022-08-21 14:48:20.074390,0.0,0.0,null
2022-08-21 14:48:20.174390,0.0,0.0,null
2022-08-21 14:48:20.274393,0.0,0.0,null
2022-08-21 14:48:20.374394,0.0,0.0,null
2022-08-21 14:48:20.474437,0.0,0.0,null
2022-08-21 14:48:20.574441,0.0,0.0,null
2022-08-21 14:48:20.674452,0.0,0.0,null
2022-08-21 14:48:20.774454,0.0,0.0,null
2022-08-21 14:48:20.874487,0.0,0.0,null
2022-08-21 14:48:20.974490,0.0,0.0,null
2022-08-21 14:48:21.074412,0.0,0.0,null
2022-08-21 14:48:21.174426,0.0,0.0,null
2022-08-21 14:48:21.274392,0.0,0.0,null
2022-08-21 14:48:21.374393,0.0,0.0,null
2022-08-21 14:48:21.474394,0.0,0.0,null
2022-08-21 14:48:21.574428,0.0,0.0,null
2022-08-21 14:48:21.674455,0.0,0.0,null
2022-08-21 14:48:21.774442,0.0,0.0,null
2022-08-21 14:48:21.874436,0.0,0.0,null
2022-08-21 14:48:21.974452,0.0,0.0,null
2022-08-21 14:48:22.074496,0.0,0.0,null
2022-08-21 14:48:22.174445,0.0,0.0,null
2022-08-21 14:48:22.274462,0.0,0.0,null
2022-08-21 14:48:22.374464,0.0,0.0,null
2022-08-21 14:48:22.474449,0.0,0.0,null
2022-08-21 14:48:22.574444,0.0,0.0,null
2022-08-21 14:48:22.674441,0.0,0.0,null
2022-08-21 14:48:22.774443,0.0,0.0,null
2022-08-21 14:48:22.874462,0.0,0.0,null
2022-08-21 14:48:22.974415,0.0,0.0,null
2022-08-21 14:48:23.074423,0.0,0.0,null
2022-08-21 14:48:23.174461,0.0,0.0,null
2022-08-21 14:48:23.274420,0.0,0.0,null
2022-08-21 14:48:23.374436,0.0,0.0,null
2022-08-21 14:48:23.474436,0.0,0.0,null
2022-08-21 14:48:23.574434,0.0,0.0,null
2022-08-21 14:48:23.674452,0.0,0.0,null
2022-08-21 14:48:23.774409,0.0,0.0,null
2022-08-21 14:48:23.874453,0.0,0.0,null
2022-08-21 14:48:23.974424,0.0,0.0,null
2022-08-21 14:48:24.074425,0.0,0.0,null
2022-08-21 14:48:24.174427,0.0,0.0,null
2022-08-21 14:48:24.274424,0.0,0.0,null
2022-08-21 14:48:24.374470,0.0,0.0,null
2022-08-21 14:48:24.474422,0.0,0.0,null
2022-08-21 14:48:24.574426,0.0,0.0,null
2022-08-21 14:48:24.674423,0.0,0.0,null
2022-08-21 14:48:24.774465,0.0,0.0,null
2022-08-21 14:48:24.874431,0.0,0.0,null
2022-08-21 14:48:24.974435,0.0,0.0,null
2022-08-21 14:48:25.074427,0.0,0.0,null
2022-08-21 14:48:25.174434,0.0,0.0,null
2022-08-21 14:48:25.274452,0.0,0.0,null
2022-08-21 14:48:25.374447,0.0,0.0,null
2022-08-21 14:48:25.474559,0.0,0.0,null
2022-08-21 14:48:25.574414,0.0,0.0,null
2022-08-21 14:48:25.674440,0.0,0.0,null
2022-08-21 14:48:25.774456,0.0,0.0,null
2022-08-21 14:48:25.874464,0.0,0.0,null
2022-08-21 14:48:25.974446,0.0,0.0,null
2022-08-21 14:48:26.074443,0.0,0.0,null
2022-08-21 14:48:26.174436,0.0,0.0,null
2022-08-21 14:48:26.274453,0.0,0.0,null
2022-08-21 14:48:26.374452,0.0,0.0,null
2022-08-21 14:48:26.474457,0.0,0.0,null
2022-08-21 14:48:26.574465,0.0,0.0,null
2022-08-21 14:48:26.674429,0.0,0.0,null
2022-08-21 14:48:26.774457,0.0,0.0,null
2022-08-21 14:48:26.874448,0.0,0.0,null
2022-08-21 14:48:26.974458,0.0,0.0,null
2022-08-21 14:48:27.074443,0.0,0.0,null
2022-08-21 14:48:27.174451,0.0,0.0,null
2022-08-21 14:48:27.274453,0.0,0.0,null
2022-08-21 14:48:27.374453,0.0,0.0,null
2022-08-21 14:48:27.474439,0.0,0.0,null
2022-08-21 14:48:27.574417,0.0,0.0,null
2022-08-21 14:48:27.674426,0.0,0.0,null
2022-08-21 14:48:27.774411,0.0,0.0,null
2022-08-21 14:48:27.874411,0.0,0.0,null
2022-08-21 14:48:27.974413,0.0,0.0,null
2022-08-21 14:48:28.074435,0.0,0.0,null
2022-08-21 14:48:28.174415,0.0,0.0,null
2022-08-21 14:48:28.274464,0.0,0.0,null
2022-08-21 14:48:28.374426,0.0,0.0,null
2022-08-21 14:48:28.474410,0.0,0.0,null
2022-08-21 14:48:28.574419,0.0,0.0,null
2022-08-21 14:48:28.674438,0.0,0.0,null
2022-08-21 14:48:28.774412,0.0,0.0,null
2022-08-21 14:48:28.874453,0.0,0.0,null
2022-08-21 14:48:28.974419,0.0,0.0,null
2022-08-21 14:48:29.074416,0.0,0.0,null
2022-08-21 14:48:29.174418,0.0,0.0,null
2022-08-21 14:48:29.274416,0.0,0.0,null
2022-08-21 14:48:29.374381,0.0,0.0,null
2022-08-21 14:48:29.474372,0.0,0.0,null
2022-08-21 14:48:29.574398,0.0,0.0,null
2022-08-21 14:48:29.674369,0.0,0.0,null
2022-08-21 14:48:29.774373,0.0,0.0,null
2022-08-21 14:48:29.874377,0.0,0.0,null
2022-08-21 14:48:29.974379,0.0,0.0,null
2022-08-21 14:48:30.074472,0.0,0.0,null
2022-08-21 14:48:30.174431,0.0,0.0,null
2022-08-21 14:48:30.274383,0.0,0.0,null
2022-08-21 14:48:30.374370,0.0,0.0,null
2022-08-21 14:48:30.474372,0.0,0.0,null
2022-08-21 14:48:30.574383,0.0,0.0,null
2022-08-21 14:48:30.674390,0.0,0.0,null
2022-08-21 14:48:30.774394,0.0,0.0,null
2022-08-21 14:48:30.874440,0.0,0.0,null
2022-08-21 14:48:30.974435,0.0,0.0,null
2022-08-21 14:48:31.074439,0.0,0.0,null
2022-08-21 14:48:31.174435,0.0,0.0,null
2022-08-21 14:48:31.274457,0.0,0.0,null
2022-08-21 14:48:31.374445,0.0,0.0,null
2022-08-21 14:48:31.474445,0.0,0.0,null
2022-08-21 14:48:31.574451,0.0,0.0,null
2022-08-21 14:48:31.674442,0.0,0.0,null
2022-08-21 14:48:31.774445,0.0,0.0,null
2022-08-21 14:48:31.874439,0.0,0.0,null
2022-08-21 14:48:31.974447,0.0,0.0,null
2022-08-21 14:48:32.074449,0.0,0.0,null
2022-08-21 14:48:32.174485,0.0,0.0,null
2022-08-21 14:48:32.274441,0.0,0.0,null
2022-08-21 14:48:32.374437,0.0,0.0,null
2022-08-21 14:48:32.474438,0.0,0.0,null
2022-08-21 14:48:32.574437,0.0,0.0,null
2022-08-21 14:48:32.674435,0.0,0.0,null
2022-08-21 14:48:32.774450,0.0,0.0,null
2022-08-21 14:48:32.874514,0.0,0.0,null
2022-08-21 14:48:32.974451,0.0,0.0,null
2022-08-21 14:48:33.074450,0.0,0.0,null
2022-08-21 14:48:33.174449,0.0,0.0,null
2022-08-21 14:48:33.274449,0.0,0.0,null
2022-08-21 14:48:33.374455,0.0,0.0,null
2022-08-21 14:48:33.474451,0.0,0.0,null
2022-08-21 14:48:33.574455,0.0,0.0,null
2022-08-21 14:48:33.674461,0.0,0.0,null
2022-08-21 14:48:33.774459,0.0,0.0,null
2022-08-21 14:48:33.874417,0.0,0.0,null
2022-08-21 14:48:33.974420,0.0,0.0,null
2022-08-21 14:48:34.074413,0.0,0.0,null
2022-08-21 14:48:34.174417,0.0,0.0,null
2022-08-21 14:48:34.274425,0.0,0.0,null
2022-08-21 14:48:34.374427,0.0,0.0,null
2022-08-21 14:48:34.474459,0.0,0.0,null
2022-08-21 14:48:34.574472,0.0,0.0,null
2022-08-21 14:48:34.674421,0.0,0.0,null
2022-08-21 14:48:34.774512,0.0,0.0,null
2022-08-21 14:48:34.874516,0.0,0.0,null
2022-08-21 14:48:34.974448,0.0,0.0,null
2022-08-21 14:48:35.074440,0.0,0.0,null
2022-08-21 14:48:35.174436,0.0,0.0,null
2022-08-21 14:48:35.274436,0.0,0.0,null
2022-08-21 14:48:35.374433,0.0,0.0,null
2022-08-21 14:48:35.474410,0.0,0.0,null
2022-08-21 14:48:35.574448,0.0,0.0,null
2022-08-21 14:48:35.674450,0.0,0.0,null
2022-08-21 14:48:35.774453,0.0,0.0,null
2022-08-21 14:48:35.874438,0.0,0.0,null
2022-08-21 14:48:35.974451,0.0,0.0,null
2022-08-21 14:48:36.074469,0.0,0.0,null
2022-08-21 14:48:36.174422,0.0,0.0,null
2022-08-21 14:48:36.274427,0.0,0.0,null
2022-08-21 14:48:36.374428,0.0,0.0,null
2022-08-21 14:48:36.474448,0.0,0.0,null
2022-08-21 14:48:36.574440,0.0,0.0,null
2022-08-21 14:48:36.674477,0.0,0.0,null
2022-08-21 14:48:36.774453,0.0,0.0,null
2022-08-21 14:48:36.874443,0.0,0.0,null
2022-08-21 14:48:36.974429,0.0,0.0,null
2022-08-21 14:48:37.074448,0.0,0.0,null
2022-08-21 14:48:37.174440,0.0,0.0,null
2022-08-21 14:48:37.274439,0.0,0.0,null
2022-08-21 14:48:37.374492,0.0,0.0,null
2022-08-21 14:48:37.474435,0.0,0.0,null
2022-08-21 14:48:37.574447,0.0,0.0,null
2022-08-21 14:48:37.674455,0.0,0.0,null
2022-08-21 14:48:37.774423,0.0,0.0,null
2022-08-21 14:48:37.874434,0.0,0.0,null
2022-08-21 14:48:37.974542,0.0,0.0,null
2022-08-21 14:48:38.074445,0.0,0.0,null
2022-08-21 14:48:38.174462,0.0,0.0,null
2022-08-21 14:48:38.274447,0.0,0.0,null
2022-08-21 14:48:38.374476,0.0,0.0,null
2022-08-21 14:48:38.474451,0.0,0.0,null
2022-08-21 14:48:38.574438,0.0,0.0,null
2022-08-21 14:48:38.674436,0.0,0.0,null
2022-08-21 14:48:38.774483,0.0,0.0,null
2022-08-21 14:48:38.874443,0.0,0.0,null
2022-08-21 14:48:38.974430,0.0,0.0,null
2022-08-21 14:48:39.074433,0.0,0.0,null
2022-08-21 14:48:39.174439,0.0,0.0,null
2022-08-21 14:48:39.274431,0.0,0.0,null
2022-08-21 14:48:39.374427,0.0,0.0,null
2022-08-21 14:48:39.474440,0.0,0.0,null
2022-08-21 14:48:39.574450,0.0,0.0,null
2022-08-21 14:48:39.674439,0.0,0.0,null
2022-08-21 14:48:39.774449,0.0,0.0,null
2022-08-21 14:48:39.874446,0.0,0.0,null
2022-08-21 14:48:39.974493,0.0,0.0,null
2022-08-21 14:48:40.074438,0.0,0.0,null
2022-08-21 14:48:40.174454,0.0,0.0,null
2022-08-21 14:48:40.274455,0.0,0.0,null
2022-08-21 14:48:40.374452,0.0,0.0,null
2022-08-21 14:48:40.474437,0.0,0.0,null
2022-08-21 14:48:40.574449,0.0,0.0,null
2022-08-21 14:48:40.674433,0.0,0.0,null
2022-08-21 14:48:40.774455,0.0,0.0,null
2022-08-21 14:48:40.874437,0.0,0.0,null
2022-08-21 14:48:40.974460,0.0,0.0,null
2022-08-21 14:48:41.074439,0.0,0.0,null
2022-08-21 14:48:41.174436,0.0,0.0,null
2022-08-21 14:48:41.274465,0.0,0.0,null
2022-08-21 14:48:41.374424,0.0,0.0,null
2022-08-21 14:48:41.474429,0.0,0.0,null
2022-08-21 14:48:41.574433,0.0,0.0,null
2022-08-21 14:48:41.674443,0.0,0.0,null
2022-08-21 14:48:41.774718,0.0,0.0,null
2022-08-21 14:48:41.874460,0.0,0.0,null
2022-08-21 14:48:41.974443,0.0,0.0,null
2022-08-21 14:48:42.074442,0.0,0.0,null
2022-08-21 14:48:42.174446,0.0,0.0,null
2022-08-21 14:48:42.274470,0.0,0.0,null
2022-08-21 14:48:42.374439,0.0,0.0,null
2022-08-21 14:48:42.474441,0.0,0.0,null
2022-08-21 14:48:42.574449,0.0,0.0,null
2022-08-21 14:48:42.675219,0.0,0.0,null
2022-08-21 14:48:42.774582,0.0,0.0,null
2022-08-21 14:48:42.874435,0.0,0.0,null
2022-08-21 14:48:42.974448,0.0,0.0,null
2022-08-21 14:48:43.074454,0.0,0.0,null
2022-08-21 14:48:43.174453,0.0,0.0,null
2022-08-21 14:48:43.274449,0.0,0.0,null
2022-08-21 14:48:43.374452,0.0,0.0,null
2022-08-21 14:48:43.474454,0.0,0.0,null
2022-08-21 14:48:43.574476,0.0,0.0,null
2022-08-21 14:48:43.674476,0.0,0.0,null
2022-08-21 14:48:43.774514,0.0,0.0,null
2022-08-21 14:48:43.874553,0.0,0.0,null
2022-08-21 14:48:43.974513,0.0,0.0,null
2022-08-21 14:48:44.074431,0.0,0.0,null
2022-08-21 14:48:44.174424,0.0,0.0,null
2022-08-21 14:48:44.274429,0.0,0.0,null
2022-08-21 14:48:44.374434,0.0,0.0,null
2022-08-21 14:48:44.474438,0.0,0.0,null
2022-08-21 14:48:44.574436,0.0,0.0,null
2022-08-21 14:48:44.674429,0.0,0.0,null
2022-08-21 14:48:44.774424,0.0,0.0,null
2022-08-21 14:48:44.874423,0.0,0.0,null
2022-08-21 14:48:44.974435,0.0,0.0,null
2022-08-21 14:48:45.074436,0.0,0.0,null
2022-08-21 14:48:45.174407,0.0,0.0,null
2022-08-21 14:48:45.274432,0.0,0.0,null
2022-08-21 14:48:45.374433,0.0,0.0,null
2022-08-21 14:48:45.474448,0.0,0.0,null
2022-08-21 14:48:45.574426,0.0,0.0,null
2022-08-21 14:48:45.674426,0.0,0.0,null
2022-08-21 14:48:45.774448,0.0,0.0,null
2022-08-21 14:48:45.874433,0.0,0.0,null
2022-08-21 14:48:45.974430,0.0,0.0,null
2022-08-21 14:48:46.074435,0.0,0.0,null
2022-08-21 14:48:46.174481,0.0,0.0,null
2022-08-21 14:48:46.274433,0.0,0.0,null
2022-08-21 14:48:46.374418,0.0,0.0,null
2022-08-21 14:48:46.474453,0.0,0.0,null
2022-08-21 14:48:46.574504,0.0,0.0,null
2022-08-21 14:48:46.674478,0.0,0.0,null
2022-08-21 14:48:46.774443,0.0,0.0,null
2022-08-21 14:48:46.874389,0.0,0.0,null
2022-08-21 14:48:46.974391,0.0,0.0,null
2022-08-21 14:48:47.074391,0.0,0.0,null
2022-08-21 14:48:47.174388,0.0,0.0,null
2022-08-21 14:48:47.274390,0.0,0.0,null
2022-08-21 14:48:47.374438,0.0,0.0,null
2022-08-21 14:48:47.474455,0.0,0.0,null
2022-08-21 14:48:47.574457,0.0,0.0,null
2022-08-21 14:48:47.674461,0.0,0.0,null
2022-08-21 14:48:47.774484,0.0,0.0,null
2022-08-21 14:48:47.874490,0.0,0.0,null
2022-08-21 14:48:47.974432,0.0,0.0,null
2022-08-21 14:48:48.074520,0.0,0.0,null
2022-08-21 14:48:48.174451,0.0,0.0,null
2022-08-21 14:48:48.274440,0.0,0.0,null
2022-08-21 14:48:48.374445,0.0,0.0,null
2022-08-21 14:48:48.474482,0.0,0.0,null
2022-08-21 14:48:48.574452,0.0,0.0,null
2022-08-21 14:48:48.674526,0.0,0.0,null
2022-08-21 14:48:48.774428,0.0,0.0,null
2022-08-21 14:48:48.874385,0.0,0.0,null
2022-08-21 14:48:48.974388,0.0,0.0,null
2022-08-21 14:48:49.074391,0.0,0.0,null
2022-08-21 14:48:49.174396,0.0,0.0,null
2022-08-21 14:48:49.274395,0.0,0.0,null
2022-08-21 14:48:49.374390,0.0,0.0,null
2022-08-21 14:48:49.474429,0.0,0.0,null
2022-08-21 14:48:49.574437,0.0,0.0,null
2022-08-21 14:48:49.674442,0.0,0.0,null
2022-08-21 14:48:49.774433,0.0,0.0,null
2022-08-21 14:48:49.874458,0.0,0.0,null
2022-08-21 14:48:49.974431,0.0,0.0,null
2022-08-21 14:48:50.074479,0.0,0.0,null
2022-08-21 14:48:50.174436,0.0,0.0,null
2022-08-21 14:48:50.274434,0.0,0.0,null
2022-08-21 14:48:50.374432,0.0,0.0,null
2022-08-21 14:48:50.474434,0.0,0.0,null
2022-08-21 14:48:50.574433,0.0,0.0,null
2022-08-21 14:48:50.674434,0.0,0.0,null
2022-08-21 14:48:50.774468,0.0,0.0,null
2022-08-21 14:48:50.874433,0.0,0.0,null
2022-08-21 14:48:50.974391,0.0,0.0,null
2022-08-21 14:48:51.074378,0.0,0.0,null
2022-08-21 14:48:51.174376,0.0,0.0,null
2022-08-21 14:48:51.274383,0.0,0.0,null
2022-08-21 14:48:51.374379,0.0,0.0,null
2022-08-21 14:48:51.474383,0.0,0.0,null
2022-08-21 14:48:51.574387,0.0,0.0,null
2022-08-21 14:48:51.674477,0.0,0.0,null
2022-08-21 14:48:51.774522,0.0,0.0,null
2022-08-21 14:48:51.874571,0.0,0.0,null
2022-08-21 14:48:51.974516,0.0,0.0,null
2022-08-21 14:48:52.074456,0.0,0.0,null
2022-08-21 14:48:52.174434,0.0,0.0,null
2022-08-21 14:48:52.274440,0.0,0.0,null
2022-08-21 14:48:52.374440,0.0,0.0,null
2022-08-21 14:48:52.474444,0.0,0.0,null
2022-08-21 14:48:52.574500,0.0,0.0,null
2022-08-21 14:48:52.674410,0.0,0.0,null
2022-08-21 14:48:52.774427,0.0,0.0,null
2022-08-21 14:48:52.874413,0.0,0.0,null
2022-08-21 14:48:52.974410,0.0,0.0,null
2022-08-21 14:48:53.074428,0.0,0.0,null
2022-08-21 14:48:53.174453,0.0,0.0,null
2022-08-21 14:48:53.274423,0.0,0.0,null
2022-08-21 14:48:53.374428,0.0,0.0,null
2022-08-21 14:48:53.474426,0.0,0.0,null
2022-08-21 14:48:53.574448,0.0,0.0,null
2022-08-21 14:48:53.674428,0.0,0.0,null
2022-08-21 14:48:53.774438,0.0,0.0,null
2022-08-21 14:48:53.874425,0.0,0.0,null
2022-08-21 14:48:53.974474,0.0,0.0,null
2022-08-21 14:48:54.074423,0.0,0.0,null
2022-08-21 14:48:54.174424,0.0,0.0,null
2022-08-21 14:48:54.274424,0.0,0.0,null
2022-08-21 14:48:54.374434,0.0,0.0,null
2022-08-21 14:48:54.474432,0.0,0.0,null
2022-08-21 14:48:54.574422,0.0,0.0,null
2022-08-21 14:48:54.674435,0.0,0.0,null
