horario,umidade_relativa(percent),temperatura_umidade(deg_C),temperatura_pressao(deg_C),pressao(milliBar),compass_norte(deg),gyro_roll(deg),gyro_pitch(deg),gyro_yaw(deg),accelerometer_roll(deg),accelerometer_pith(deg),accelerometer_yaw(deg)
16:12:09.740949,39.71863555908203,32.262535095214844,0,0,124.12504144702007,1.612767105268448,1.4125195124603083,125.82379145587227,5.178239617353467,1.4092100723640257,125.89471614021369
16:12:10.992328,40.315406799316406,32.262535095214844,30.72083282470703,891.20068359375,124.84507998932281,0.05428439918718414,0.030546907155077935,124.88735886028519,3.651430229346218,0.0296196489442892,124.91581342836746
16:12:12.248379,40.20957565307617,32.390987396240234,30.737499237060547,891.214111328125,126.07996453088278,0.05681880958081547,0.030350959433156584,126.12190189238665,3.6539087342412864,0.029432992680877446,126.1500422717671
16:12:13.509161,40.33598709106445,32.390987396240234,30.745834350585938,891.2216796875,126.29112665926289,0.05753232422524379,0.030552006451582306,126.330823718719,3.654047472458802,0.029627439628811248,126.35895043772112
16:12:14.759016,40.05964660644531,32.44603729248047,30.735416412353516,891.203369140625,124.14887880722341,0.05979443752162706,0.03092099341426836,124.1912669612125,3.656547321695027,0.030039492134833423,124.21817790654235
16:12:15.991591,39.88620376586914,32.42768859863281,30.75,891.181396484375,125.3373590435623,0.055241272671327224,0.03031315660393681,125.37984282019978,3.65178966805129,0.029384220861335325,125.4081061429853
16:12:17.270433,40.21251678466797,32.390987396240234,30.743749618530273,891.193359375,125.21892356335428,0.058468340286013214,0.028758581536458105,125.26118877393833,3.6552363522612077,0.027822670529867814,125.28975262504731
16:12:18.543720,40.186058044433594,32.354286193847656,30.743749618530273,891.185546875,125.81555424773325,0.07691744829647795,0.04039187445665754,125.8683379496391,3.6730409478801382,0.039450215485694926,125.8968334988564
16:12:19.788487,40.238975524902344,32.317588806152344,30.739582061767578,891.19189453125,125.71445378763872,0.058230611016278425,0.02879044463574048,125.75827628135352,3.6544508805066562,0.02791754612630752,125.78472277381981
16:12:21.043742,40.15959930419922,32.317588806152344,30.739582061767578,891.1962890625,125.26849707635024,0.05949602362194229,0.030633184984095625,125.30889081510169,3.6556768994626734,0.02967268963206258,125.33798742096594
16:12:22.291213,40.3536262512207,32.29923629760742,30.75,891.185546875,125.11778212212474,0.058585273925016626,0.028535896692185196,125.15767042687762,3.6542353026609775,0.027629290798991825,125.18492288166597
16:12:23.530021,40.932762145996094,32.317588806152344,30.745834350585938,891.18359375,126.11171125014499,0.058553417495840865,0.03109318888654673,126.15303389462358,3.6555983522872184,0.03016969261588679,126.18132453816577
16:12:24.760393,40.224273681640625,32.262535095214844,30.75208282470703,891.1767578125,125.91909991555063,0.055481826731211915,0.02950003392242803,125.95938437127536,3.652579835560896,0.02853631690890171,125.98893176962484
16:12:25.999999,40.391841888427734,32.354286193847656,30.756250381469727,891.152587890625,124.78445523024978,0.058476804651303005,0.03042824929351549,124.82650187478038,3.655808380604196,0.029510365917568997,124.85471055605252
16:12:27.259014,40.10962677001953,32.37263870239258,30.760417938232422,891.171142578125,124.6267188415575,0.06230217749397294,0.03226177155453376,124.67141559948607,3.658998505833415,0.03134832713453712,124.69926911092138
16:12:28.503576,40.330108642578125,32.262535095214844,30.756250381469727,891.174072265625,124.25589421113916,0.05919091960532635,0.03185940404331125,124.29762666696794,3.6559351659906643,0.030876723916688893,124.3276111974243
16:12:29.728016,40.47709655761719,32.390987396240234,30.770832061767578,891.18701171875,124.67365590153383,0.075243911877586,0.040519476931185794,124.72805152808381,3.6719532402548136,0.039541569265843846,124.75787213400008
16:12:30.970879,40.43593978881836,32.317588806152344,30.772916793823242,891.16357421875,123.93262135772247,0.06249547718356959,0.03806589488947069,123.97750936094779,3.6589144091292596,0.037092946448394275,124.0070704196756
16:12:32.210551,40.49179458618164,32.42768859863281,30.78125,891.174072265625,125.93267833162062,0.061952377092954404,0.035137554669480195,125.97361848550567,3.6594868643590712,0.034151162628528624,126.00404014806891
