horario,tensao_p1(V),tensao_p2(V),corrente(A),radiacao(W/m2)
2022-08-24 18:00:00.350344,1.1880674448767834,1.4592202639810787,0.0,0.0
2022-08-24 18:00:00.659633,1.1880674448767834,1.4605935759517814,0.0,0.0
2022-08-24 18:00:01.170103,1.1881437399862669,1.4595254444190127,0.0,0.0
2022-08-24 18:00:01.476812,1.1882963302052338,1.4585336079957274,0.0,0.0
2022-08-24 18:00:01.785316,1.1879148546578164,1.4588387884336613,0.0,0.0
2022-08-24 18:00:02.320397,1.1882200350957504,1.4591439688715953,0.0,0.0
2022-08-24 18:00:02.629833,1.187838559548333,1.4589150835431448,0.0,0.0
2022-08-24 18:00:02.938857,1.1882200350957504,1.457846952010376,0.0,0.0
2022-08-24 18:00:03.510367,1.1880674448767834,1.4592202639810787,0.0,0.0
2022-08-24 18:00:03.819509,1.1880674448767834,1.4588387884336613,0.0,0.0
2022-08-24 18:00:04.330133,1.1880674448767834,1.4586861982146944,0.0,0.0
2022-08-24 18:00:04.639193,1.1882963302052338,1.4589913786526283,0.0,0.0
2022-08-24 18:00:05.150158,1.1876096742198825,1.4586099031052109,0.0,0.0
2022-08-24 18:00:05.458994,1.1882200350957504,1.4592965590905622,0.0,0.0
2022-08-24 18:00:05.768301,1.187685969329366,1.4596780346379796,0.0,0.0
2022-08-24 18:00:06.330177,1.1880674448767834,1.4594491493095292,0.0,0.0
2022-08-24 18:00:06.639295,1.187685969329366,1.458304722667277,0.0,0.0
2022-08-24 18:00:07.170286,1.1883726253147173,1.4583810177767604,0.0,0.0
2022-08-24 18:00:07.480027,1.1881437399862669,1.4590676737621118,0.0,0.0
2022-08-24 18:00:07.789625,1.1880674448767834,1.4588387884336613,0.0,0.0
2022-08-24 18:00:08.330378,1.1876096742198825,1.4585336079957274,0.0,0.0
2022-08-24 18:00:08.639914,1.1873044937819486,1.457846952010376,0.0,0.0
2022-08-24 18:00:09.170427,1.1871519035629816,1.4589913786526283,0.0,0.0
2022-08-24 18:00:09.480122,1.187533379110399,1.4567788204776073,0.0,0.0
2022-08-24 18:00:09.789102,1.1879148546578164,1.455786984054322,0.0,0.0
