horario,umidade_relativa(percent),temperatura_umidade(deg_C),temperatura_pressao(deg_C),pressao(milliBar),compass_norte(deg),gyro_roll(deg),gyro_pitch(deg),gyro_yaw(deg),accelerometer_roll(deg),accelerometer_pith(deg),accelerometer_yaw(deg)
2022-08-11 21:07:49.628898,44.61041259765625,23.215843200683594,21.01041603088379,895.12255859375,134.47836513433046,0.021474334864038262,0.011173995215285806,134.51918234481045,3.637803148178396,0.009968127485104703,134.56881049931977
2022-08-11 21:07:50.625104,44.622169494628906,23.289243698120117,21.016666412353516,895.155517578125,135.31506330765703,0.018248878080098913,0.013031341429593132,135.353107461334,3.632715511020383,0.011681971358248996,135.406943012372
2022-08-11 21:07:51.617642,44.457542419433594,23.179141998291016,21.018749237060547,895.132080078125,134.58122778323084,0.019674534994520276,0.011556873508753304,134.6204330690667,3.634917393254066,0.010339519021224146,134.66959677071247
2022-08-11 21:07:52.619534,44.67802429199219,23.234193801879883,21.022916793823242,895.140869140625,135.41940127741813,0.019650921149589478,0.012137934843620279,135.45666678952972,3.635724636236597,0.010927128733256805,135.50629494403904
2022-08-11 21:07:53.647976,44.59865188598633,23.069040298461914,21.027082443237305,895.113037109375,135.2042093374277,0.018518018549393157,0.011560938104969588,135.24525877433948,3.6337891313805444,0.010354673503445112,135.2939990042567
2022-08-11 21:07:54.617699,44.3046760559082,23.087390899658203,21.03125,895.1328125,133.9869193631697,0.019451479959330435,0.011767576340262268,134.02653446035578,3.6346689451230065,0.010551575050611885,134.07561619973148
2022-08-11 21:07:55.617391,44.281158447265625,23.270893096923828,21.035417556762695,895.099609375,134.6167447669149,0.01899183290758304,0.01214458160485848,134.65918756241737,3.6337524191137556,0.01092296658673133,134.70811903763135
2022-08-11 21:07:56.625765,44.48106002807617,23.142440795898438,21.047916412353516,895.08837890625,134.47407577553167,0.02365733402590442,0.01497238664294954,134.52420936403956,3.637371565600216,0.013724731528611716,134.5732911034153
2022-08-11 21:07:57.617992,44.42814636230469,23.160791397094727,21.045833587646484,895.141357421875,135.12368140711325,0.01908343848425654,0.011858915946434638,135.16412978737807,3.6343129215125196,0.010608884606616523,135.2146185457228
2022-08-11 21:07:58.617546,44.434024810791016,23.160791397094727,21.054166793823242,895.1337890625,134.99972713405586,0.02173616989906644,0.011979727418669218,135.04170547669477,3.637024933499838,0.010637699467177516,135.0960191409747
2022-08-11 21:07:59.618094,44.47224044799805,23.179141998291016,21.056249618530273,895.143310546875,136.10884057223922,0.02555539623849402,0.014771409660643237,136.16204774587362,3.6406735351770942,0.013527082929504473,136.2122086551382
2022-08-11 21:08:00.617138,43.94014358520508,23.234193801879883,21.049999237060547,895.14111328125,135.93734818255854,0.026039384176792853,0.01691632918386525,135.98811014847007,3.6419994456497227,0.015720427426724817,136.03701430292736
2022-08-11 21:08:01.625711,44.416385650634766,23.215843200683594,21.0625,895.11181640625,134.99340237888444,0.01688276353987033,0.013119782874442876,135.0321295514784,3.6313729519616524,0.011929032107133052,135.07958570583165
