horario,tensao_p1(V),tensao_p2(V),corrente(A),radiacao(W/m2)
2022-08-09 08:52:03.219308,0.0,0.0,-25.0,0.0
2022-08-09 08:52:03.319294,0.0,0.0,-25.0,0.0
2022-08-09 08:52:03.419184,0.0,0.0,-25.0,0.0
2022-08-09 08:52:03.519205,0.0,0.0,-25.0,0.0
2022-08-09 08:52:03.619237,0.0,0.0,-25.0,0.0
2022-08-09 08:52:03.861586,0.0,0.0,-25.0,0.0
2022-08-09 08:52:03.919253,0.0,0.0,-25.0,0.0
2022-08-09 08:52:04.019273,0.0,0.0,-25.0,0.0
2022-08-09 08:52:04.119241,0.0,0.0,-25.0,0.0
2022-08-09 08:52:04.219244,0.0,0.0,-25.0,0.0
2022-08-09 08:52:04.319274,0.0,0.0,-25.0,0.0
2022-08-09 08:52:04.419491,0.0,0.0,-25.0,0.0
2022-08-09 08:52:04.519267,0.0,0.0,-25.0,0.0
2022-08-09 08:52:04.619238,0.0,0.0,-25.0,0.0
2022-08-09 08:52:04.891546,0.0,0.0,-25.0,0.0
2022-08-09 08:52:04.919252,0.0,0.0,-25.0,0.0
2022-08-09 08:52:05.019219,0.0,0.0,-25.0,0.0
2022-08-09 08:52:05.119218,0.0,0.0,-25.0,0.0
2022-08-09 08:52:05.219259,0.0,0.0,-25.0,0.0
2022-08-09 08:52:05.319216,0.0,0.0,-25.0,0.0
2022-08-09 08:52:05.419268,0.0,0.0,-25.0,0.0
2022-08-09 08:52:05.519247,0.0,0.0,-25.0,0.0
2022-08-09 08:52:05.619254,0.0,0.0,-25.0,0.0
2022-08-09 08:52:05.851457,0.0,0.0,-25.0,0.0
2022-08-09 08:52:05.919366,0.0,0.0,-25.0,0.0
2022-08-09 08:52:06.019231,0.0,0.0,-25.0,0.0
2022-08-09 08:52:06.119285,0.0,0.0,-25.0,0.0
2022-08-09 08:52:06.219234,0.0,0.0,-25.0,0.0
2022-08-09 08:52:06.319264,0.0,0.0,-25.0,0.0
2022-08-09 08:52:06.419260,0.0,0.0,-25.0,0.0
2022-08-09 08:52:06.519271,0.0,0.0,-25.0,0.0
2022-08-09 08:52:06.619264,0.0,0.0,-25.0,0.0
2022-08-09 08:52:06.871462,0.0,0.0,-25.0,0.0
2022-08-09 08:52:06.919238,0.0,0.0,-25.0,0.0
2022-08-09 08:52:07.019292,0.0,0.0,-25.0,0.0
2022-08-09 08:52:07.119293,0.0,0.0,-25.0,0.0
2022-08-09 08:52:07.219243,0.0,0.0,-25.0,0.0
2022-08-09 08:52:07.319315,0.0,0.0,-25.0,0.0
2022-08-09 08:52:07.419234,0.0,0.0,-25.0,0.0
2022-08-09 08:52:07.519217,0.0,0.0,-25.0,0.0
2022-08-09 08:52:07.619234,0.0,0.0,-25.0,0.0
2022-08-09 08:52:07.861396,0.0,0.0,-25.0,0.0
2022-08-09 08:52:07.919386,0.0,0.0,-25.0,0.0
2022-08-09 08:52:08.019223,0.0,0.0,-25.0,0.0
2022-08-09 08:52:08.119325,0.0,0.0,-25.0,0.0
2022-08-09 08:52:08.219406,0.0,0.0,-25.0,0.0
2022-08-09 08:52:08.319365,0.0,0.0,-25.0,0.0
2022-08-09 08:52:08.419307,0.0,0.0,-25.0,0.0
2022-08-09 08:52:08.519210,0.0,0.0,-25.0,0.0
2022-08-09 08:52:08.619187,0.0,0.0,-25.0,0.0
2022-08-09 08:52:08.841425,0.0,0.0,-25.0,0.0
2022-08-09 08:52:08.919220,0.0,0.0,-25.0,0.0
2022-08-09 08:52:09.019263,0.0,0.0,-25.0,0.0
2022-08-09 08:52:09.119274,0.0,0.0,-25.0,0.0
2022-08-09 08:52:09.219287,0.0,0.0,-25.0,0.0
2022-08-09 08:52:09.319289,0.0,0.0,-25.0,0.0
2022-08-09 08:52:09.419266,0.0,0.0,-25.0,0.0
2022-08-09 08:52:09.519272,0.0,0.0,-25.0,0.0
2022-08-09 08:52:09.619258,0.0,0.0,-25.0,0.0
2022-08-09 08:52:09.891407,0.0,0.0,-25.0,0.0
2022-08-09 08:52:09.919174,0.0,0.0,-25.0,0.0
2022-08-09 08:52:10.019183,0.0,0.0,-25.0,0.0
2022-08-09 08:52:10.119179,0.0,0.0,-25.0,0.0
2022-08-09 08:52:10.219142,0.0,0.0,-25.0,0.0
2022-08-09 08:52:10.319139,0.0,0.0,-25.0,0.0
2022-08-09 08:52:10.419276,0.0,0.0,-25.0,0.0
2022-08-09 08:52:10.519216,0.0,0.0,-25.0,0.0
2022-08-09 08:52:10.619243,0.0,0.0,-25.0,0.0
2022-08-09 08:52:10.851443,0.0,0.0,-25.0,0.0
2022-08-09 08:52:10.919293,0.0,0.0,-25.0,0.0
2022-08-09 08:52:11.019182,0.0,0.0,-25.0,0.0
2022-08-09 08:52:11.119205,0.0,0.0,-25.0,0.0
2022-08-09 08:52:11.219202,0.0,0.0,-25.0,0.0
2022-08-09 08:52:11.319402,0.0,0.0,-25.0,0.0
2022-08-09 08:52:11.419186,0.0,0.0,-25.0,0.0
2022-08-09 08:52:11.519758,0.0,0.0,-25.0,0.0
2022-08-09 08:52:11.619370,0.0,0.0,-25.0,0.0
2022-08-09 08:52:11.871519,0.0,0.0,-25.0,0.0
2022-08-09 08:52:11.919309,0.0,0.0,-25.0,0.0
2022-08-09 08:52:12.019201,0.0,0.0,-25.0,0.0
2022-08-09 08:52:12.119223,0.0,0.0,-25.0,0.0
2022-08-09 08:52:12.219267,0.0,0.0,-25.0,0.0
2022-08-09 08:52:12.319154,0.0,0.0,-25.0,0.0
2022-08-09 08:52:12.419155,0.0,0.0,-25.0,0.0
2022-08-09 08:52:12.519569,0.0,0.0,-25.0,0.0
2022-08-09 08:52:12.619270,0.0,0.0,-25.0,0.0
2022-08-09 08:52:12.871535,0.0,0.0,-25.0,0.0
2022-08-09 08:52:12.919411,0.0,0.0,-25.0,0.0
2022-08-09 08:52:13.019240,0.0,0.0,-25.0,0.0
2022-08-09 08:52:13.119177,0.0,0.0,-25.0,0.0
2022-08-09 08:52:13.219167,0.0,0.0,-25.0,0.0
2022-08-09 08:52:13.319154,0.0,0.0,-25.0,0.0
2022-08-09 08:52:13.419176,0.0,0.0,-25.0,0.0
2022-08-09 08:52:13.519210,0.0,0.0,-25.0,0.0
2022-08-09 08:52:13.619240,0.0,0.0,-25.0,0.0
2022-08-09 08:52:13.851389,0.0,0.0,-25.0,0.0
2022-08-09 08:52:13.919178,0.0,0.0,-25.0,0.0
2022-08-09 08:52:14.019178,0.0,0.0,-25.0,0.0
2022-08-09 08:52:14.119170,0.0,0.0,-25.0,0.0
2022-08-09 08:52:14.219161,0.0,0.0,-25.0,0.0
2022-08-09 08:52:14.319156,0.0,0.0,-25.0,0.0
2022-08-09 08:52:14.419204,0.0,0.0,-25.0,0.0
2022-08-09 08:52:14.519224,0.0,0.0,-25.0,0.0
2022-08-09 08:52:14.619391,0.0,0.0,-25.0,0.0
2022-08-09 08:52:14.871423,0.0,0.0,-25.0,0.0
2022-08-09 08:52:14.919160,0.0,0.0,-25.0,0.0
2022-08-09 08:52:15.019147,0.0,0.0,-25.0,0.0
2022-08-09 08:52:15.119242,0.0,0.0,-25.0,0.0
2022-08-09 08:52:15.219183,0.0,0.0,-25.0,0.0
2022-08-09 08:52:15.319164,0.0,0.0,-25.0,0.0
2022-08-09 08:52:15.419201,0.0,0.0,-25.0,0.0
2022-08-09 08:52:15.519204,0.0,0.0,-25.0,0.0
2022-08-09 08:52:15.619343,0.0,0.0,-25.0,0.0
2022-08-09 08:52:15.851466,0.0,0.0,-25.0,0.0
2022-08-09 08:52:15.919162,0.0,0.0,-25.0,0.0
2022-08-09 08:52:16.019165,0.0,0.0,-25.0,0.0
2022-08-09 08:52:16.119145,0.0,0.0,-25.0,0.0
2022-08-09 08:52:16.219143,0.0,0.0,-25.0,0.0
2022-08-09 08:52:16.319144,0.0,0.0,-25.0,0.0
2022-08-09 08:52:16.419152,0.0,0.0,-25.0,0.0
2022-08-09 08:52:16.519171,0.0,0.0,-25.0,0.0
2022-08-09 08:52:16.619220,0.0,0.0,-25.0,0.0
2022-08-09 08:52:16.871635,0.0,0.0,-25.0,0.0
2022-08-09 08:52:16.919420,0.0,0.0,-25.0,0.0
2022-08-09 08:52:17.019245,0.0,0.0,-25.0,0.0
2022-08-09 08:52:17.119151,0.0,0.0,-25.0,0.0
2022-08-09 08:52:17.219231,0.0,0.0,-25.0,0.0
2022-08-09 08:52:17.319196,0.0,0.0,-25.0,0.0
2022-08-09 08:52:17.419149,0.0,0.0,-25.0,0.0
2022-08-09 08:52:17.519199,0.0,0.0,-25.0,0.0
2022-08-09 08:52:17.619235,0.0,0.0,-25.0,0.0
2022-08-09 08:52:17.861395,0.0,0.0,-25.0,0.0
2022-08-09 08:52:17.919153,0.0,0.0,-25.0,0.0
2022-08-09 08:52:18.019149,0.0,0.0,-25.0,0.0
2022-08-09 08:52:18.119149,0.0,0.0,-25.0,0.0
2022-08-09 08:52:18.219150,0.0,0.0,-25.0,0.0
2022-08-09 08:52:18.319149,0.0,0.0,-25.0,0.0
2022-08-09 08:52:18.419216,0.0,0.0,-25.0,0.0
2022-08-09 08:52:18.519226,0.0,0.0,-25.0,0.0
2022-08-09 08:52:18.619231,0.0,0.0,-25.0,0.0
2022-08-09 08:52:18.851376,0.0,0.0,-25.0,0.0
2022-08-09 08:52:18.919165,0.0,0.0,-25.0,0.0
2022-08-09 08:52:19.019150,0.0,0.0,-25.0,0.0
2022-08-09 08:52:19.119144,0.0,0.0,-25.0,0.0
2022-08-09 08:52:19.219145,0.0,0.0,-25.0,0.0
2022-08-09 08:52:19.319165,0.0,0.0,-25.0,0.0
2022-08-09 08:52:19.419220,0.0,0.0,-25.0,0.0
2022-08-09 08:52:19.519279,0.0,0.0,-25.0,0.0
2022-08-09 08:52:19.619237,0.0,0.0,-25.0,0.0
2022-08-09 08:52:19.861389,0.0,0.0,-25.0,0.0
2022-08-09 08:52:19.919162,0.0,0.0,-25.0,0.0
2022-08-09 08:52:20.019162,0.0,0.0,-25.0,0.0
2022-08-09 08:52:20.119161,0.0,0.0,-25.0,0.0
2022-08-09 08:52:20.219162,0.0,0.0,-25.0,0.0
2022-08-09 08:52:20.319158,0.0,0.0,-25.0,0.0
2022-08-09 08:52:20.419157,0.0,0.0,-25.0,0.0
2022-08-09 08:52:20.519227,0.0,0.0,-25.0,0.0
2022-08-09 08:52:20.619229,0.0,0.0,-25.0,0.0
2022-08-09 08:52:20.851419,0.0,0.0,-25.0,0.0
2022-08-09 08:52:20.919169,0.0,0.0,-25.0,0.0
2022-08-09 08:52:21.019218,0.0,0.0,-25.0,0.0
2022-08-09 08:52:21.119218,0.0,0.0,-25.0,0.0
2022-08-09 08:52:21.219201,0.0,0.0,-25.0,0.0
2022-08-09 08:52:21.319156,0.0,0.0,-25.0,0.0
2022-08-09 08:52:21.419159,0.0,0.0,-25.0,0.0
2022-08-09 08:52:21.519328,0.0,0.0,-25.0,0.0
2022-08-09 08:52:21.619244,0.0,0.0,-25.0,0.0
2022-08-09 08:52:21.851389,0.0,0.0,-25.0,0.0
2022-08-09 08:52:21.919232,0.0,0.0,-25.0,0.0
2022-08-09 08:52:22.019157,0.0,0.0,-25.0,0.0
2022-08-09 08:52:22.119161,0.0,0.0,-25.0,0.0
2022-08-09 08:52:22.219178,0.0,0.0,-25.0,0.0
2022-08-09 08:52:22.319158,0.0,0.0,-25.0,0.0
2022-08-09 08:52:22.419193,0.0,0.0,-25.0,0.0
2022-08-09 08:52:22.519591,0.0,0.0,-25.0,0.0
2022-08-09 08:52:22.619260,0.0,0.0,-25.0,0.0
2022-08-09 08:52:22.851460,0.0,0.0,-25.0,0.0
2022-08-09 08:52:22.919146,0.0,0.0,-25.0,0.0
2022-08-09 08:52:23.019152,0.0,0.0,-25.0,0.0
2022-08-09 08:52:23.119175,0.0,0.0,-25.0,0.0
2022-08-09 08:52:23.219155,0.0,0.0,-25.0,0.0
2022-08-09 08:52:23.319160,0.0,0.0,-25.0,0.0
2022-08-09 08:52:23.419327,0.0,0.0,-25.0,0.0
2022-08-09 08:52:23.519246,0.0,0.0,-25.0,0.0
2022-08-09 08:52:23.619474,0.0,0.0,-25.0,0.0
2022-08-09 08:52:23.861741,0.0,0.0,-25.0,0.0
2022-08-09 08:52:23.919314,0.0,0.0,-25.0,0.0
2022-08-09 08:52:24.019187,0.0,0.0,-25.0,0.0
2022-08-09 08:52:24.119331,0.0,0.0,-25.0,0.0
2022-08-09 08:52:24.219168,0.0,0.0,-25.0,0.0
2022-08-09 08:52:24.319308,0.0,0.0,-25.0,0.0
2022-08-09 08:52:24.419226,0.0,0.0,-25.0,0.0
2022-08-09 08:52:24.519168,0.0,0.0,-25.0,0.0
2022-08-09 08:52:24.619186,0.0,0.0,-25.0,0.0
2022-08-09 08:52:24.841365,0.0,0.0,-25.0,0.0
2022-08-09 08:52:24.919220,0.0,0.0,-25.0,0.0
2022-08-09 08:52:25.019233,0.0,0.0,-25.0,0.0
2022-08-09 08:52:25.119295,0.0,0.0,-25.0,0.0
2022-08-09 08:52:25.219292,0.0,0.0,-25.0,0.0
2022-08-09 08:52:25.319266,0.0,0.0,-25.0,0.0
2022-08-09 08:52:25.419370,0.0,0.0,-25.0,0.0
2022-08-09 08:52:25.519238,0.0,0.0,-25.0,0.0
2022-08-09 08:52:25.619221,0.0,0.0,-25.0,0.0
2022-08-09 08:52:25.841384,0.0,0.0,-25.0,0.0
2022-08-09 08:52:25.919164,0.0,0.0,-25.0,0.0
2022-08-09 08:52:26.019333,0.0,0.0,-25.0,0.0
2022-08-09 08:52:26.119470,0.0,0.0,-25.0,0.0
2022-08-09 08:52:26.219419,0.0,0.0,-25.0,0.0
2022-08-09 08:52:26.319245,0.0,0.0,-25.0,0.0
2022-08-09 08:52:26.419183,0.0,0.0,-25.0,0.0
2022-08-09 08:52:26.519160,0.0,0.0,-25.0,0.0
2022-08-09 08:52:26.619155,0.0,0.0,-25.0,0.0
2022-08-09 08:52:26.871400,0.0,0.0,-25.0,0.0
2022-08-09 08:52:26.919158,0.0,0.0,-25.0,0.0
2022-08-09 08:52:27.019243,0.0,0.0,-25.0,0.0
2022-08-09 08:52:27.119279,0.0,0.0,-25.0,0.0
2022-08-09 08:52:27.219264,0.0,0.0,-25.0,0.0
2022-08-09 08:52:27.319240,0.0,0.0,-25.0,0.0
2022-08-09 08:52:27.419253,0.0,0.0,-25.0,0.0
2022-08-09 08:52:27.519627,0.0,0.0,-25.0,0.0
2022-08-09 08:52:27.619233,0.0,0.0,-25.0,0.0
2022-08-09 08:52:27.861549,0.0,0.0,-25.0,0.0
2022-08-09 08:52:27.919185,0.0,0.0,-25.0,0.0
2022-08-09 08:52:28.019165,0.0,0.0,-25.0,0.0
2022-08-09 08:52:28.119176,0.0,0.0,-25.0,0.0
2022-08-09 08:52:28.219166,0.0,0.0,-25.0,0.0
2022-08-09 08:52:28.319192,0.0,0.0,-25.0,0.0
2022-08-09 08:52:28.419189,0.0,0.0,-25.0,0.0
2022-08-09 08:52:28.519236,0.0,0.0,-25.0,0.0
2022-08-09 08:52:28.619450,0.0,0.0,-25.0,0.0
2022-08-09 08:52:28.921581,0.0,0.0,-25.0,0.0
2022-08-09 08:52:29.019281,0.0,0.0,-25.0,0.0
2022-08-09 08:52:29.119186,0.0,0.0,-25.0,0.0
2022-08-09 08:52:29.219164,0.0,0.0,-25.0,0.0
2022-08-09 08:52:29.319161,0.0,0.0,-25.0,0.0
2022-08-09 08:52:29.419185,0.0,0.0,-25.0,0.0
2022-08-09 08:52:29.519215,0.0,0.0,-25.0,0.0
2022-08-09 08:52:29.619240,0.0,0.0,-25.0,0.0
2022-08-09 08:52:29.861368,0.0,0.0,-25.0,0.0
2022-08-09 08:52:29.919197,0.0,0.0,-25.0,0.0
2022-08-09 08:52:30.019155,0.0,0.0,-25.0,0.0
2022-08-09 08:52:30.119182,0.0,0.0,-25.0,0.0
2022-08-09 08:52:30.219246,0.0,0.0,-25.0,0.0
2022-08-09 08:52:30.319170,0.0,0.0,-25.0,0.0
2022-08-09 08:52:30.419163,0.0,0.0,-25.0,0.0
2022-08-09 08:52:30.519180,0.0,0.0,-25.0,0.0
