horario,tensao_p1(V),tensao_p2(V),irradiacao(W/m2)
11:25:53.841281,0.0,0.0,0.0
11:28:14.723605,0.0,0.5787747005416953,0.0
11:31:57.765671,0.0,0.0,#####
